x y z
-0.309 2.134 -0.382
-0.307 2.134 -0.382
-0.306 2.135 -0.382
-0.305 2.134 -0.381
-0.304 2.135 -0.381
-0.302 2.135 -0.381
-0.302 2.135 -0.380
-0.300 2.135 -0.380
-0.299 2.136 -0.380
-0.298 2.135 -0.379
-0.297 2.135 -0.378
-0.296 2.136 -0.378
-0.295 2.136 -0.377
-0.294 2.136 -0.377
-0.293 2.136 -0.376
-0.292 2.136 -0.375
-0.290 2.135 -0.375
-0.289 2.135 -0.374
-0.288 2.135 -0.373
-0.287 2.135 -0.373
-0.286 2.135 -0.372
-0.285 2.135 -0.371
-0.283 2.134 -0.371
-0.281 2.133 -0.370
-0.280 2.133 -0.369
-0.278 2.132 -0.368
-0.277 2.132 -0.368
-0.275 2.132 -0.367
-0.274 2.132 -0.366
-0.273 2.132 -0.365
-0.271 2.132 -0.364
-0.270 2.131 -0.363
-0.269 2.131 -0.362
-0.267 2.131 -0.362
-0.265 2.131 -0.361
-0.264 2.131 -0.360
-0.262 2.131 -0.359
-0.261 2.131 -0.358
-0.259 2.131 -0.357
-0.257 2.131 -0.356
-0.256 2.131 -0.355
-0.255 2.131 -0.354
-0.253 2.132 -0.353
-0.251 2.132 -0.352
-0.250 2.132 -0.351
-0.248 2.132 -0.350
-0.246 2.132 -0.350
-0.245 2.132 -0.349
-0.244 2.133 -0.348
-0.242 2.133 -0.347
-0.241 2.133 -0.346
-0.239 2.133 -0.345
-0.239 2.134 -0.344
-0.236 2.135 -0.343
-0.235 2.135 -0.343
-0.234 2.135 -0.342
-0.232 2.136 -0.341
-0.231 2.136 -0.340
-0.229 2.136 -0.339
-0.228 2.137 -0.339
-0.227 2.137 -0.338
-0.225 2.138 -0.337
-0.224 2.138 -0.336
-0.223 2.139 -0.335
-0.222 2.139 -0.334
-0.220 2.139 -0.334
-0.219 2.140 -0.333
-0.218 2.140 -0.332
-0.217 2.140 -0.331
-0.215 2.141 -0.330
-0.214 2.141 -0.329
-0.213 2.142 -0.328
-0.212 2.142 -0.328
-0.211 2.143 -0.327
-0.210 2.143 -0.326
-0.209 2.143 -0.325
-0.208 2.144 -0.324
-0.206 2.144 -0.324
-0.206 2.144 -0.322
-0.204 2.144 -0.321
-0.203 2.145 -0.321
-0.202 2.146 -0.320
-0.201 2.145 -0.319
-0.200 2.146 -0.318
-0.199 2.146 -0.317
-0.198 2.146 -0.316
-0.197 2.146 -0.315
-0.196 2.147 -0.314
-0.195 2.146 -0.313
-0.194 2.146 -0.312
-0.193 2.147 -0.311
-0.193 2.146 -0.310
-0.191 2.147 -0.309
-0.191 2.147 -0.308
-0.189 2.147 -0.307
-0.188 2.147 -0.305
-0.187 2.147 -0.304
-0.186 2.147 -0.303
-0.185 2.147 -0.302
-0.184 2.147 -0.300
-0.183 2.147 -0.300
-0.182 2.147 -0.298
-0.181 2.148 -0.297
-0.180 2.147 -0.296
-0.179 2.148 -0.294
-0.178 2.148 -0.293
-0.176 2.148 -0.292
-0.176 2.147 -0.290
-0.174 2.147 -0.289
-0.173 2.147 -0.288
-0.172 2.147 -0.287
-0.172 2.147 -0.285
-0.170 2.147 -0.284
-0.169 2.147 -0.282
-0.168 2.147 -0.281
-0.167 2.147 -0.280
-0.166 2.147 -0.278
-0.165 2.147 -0.277
-0.165 2.147 -0.275
-0.164 2.147 -0.274
-0.163 2.147 -0.273
-0.161 2.147 -0.271
-0.161 2.146 -0.270
-0.160 2.147 -0.268
-0.158 2.147 -0.267
-0.157 2.147 -0.266
-0.156 2.147 -0.264
-0.155 2.146 -0.263
-0.154 2.147 -0.262
-0.153 2.147 -0.260
-0.152 2.147 -0.259
-0.151 2.147 -0.257
-0.150 2.147 -0.256
-0.149 2.147 -0.254
-0.148 2.147 -0.253
-0.147 2.147 -0.251
-0.146 2.147 -0.250
-0.145 2.147 -0.249
-0.144 2.148 -0.247
-0.144 2.147 -0.246
-0.143 2.148 -0.244
-0.142 2.148 -0.243
-0.141 2.148 -0.241
-0.140 2.148 -0.240
-0.139 2.147 -0.238
-0.138 2.148 -0.237
-0.137 2.148 -0.236
-0.136 2.148 -0.234
-0.136 2.148 -0.233
-0.134 2.148 -0.232
-0.134 2.148 -0.230
-0.133 2.148 -0.229
-0.132 2.148 -0.227
-0.132 2.148 -0.226
-0.131 2.148 -0.224
-0.130 2.148 -0.223
-0.129 2.148 -0.221
-0.128 2.148 -0.220
-0.127 2.148 -0.219
-0.126 2.148 -0.217
-0.125 2.148 -0.216
-0.124 2.148 -0.214
-0.124 2.148 -0.212
-0.123 2.148 -0.211
-0.122 2.148 -0.210
-0.121 2.148 -0.208
-0.120 2.148 -0.207
-0.120 2.148 -0.205
-0.119 2.148 -0.204
-0.118 2.148 -0.202
-0.118 2.148 -0.200
-0.117 2.148 -0.199
-0.116 2.148 -0.197
-0.115 2.148 -0.195
-0.114 2.148 -0.194
-0.113 2.148 -0.192
-0.113 2.148 -0.191
-0.112 2.148 -0.189
-0.111 2.148 -0.187
-0.110 2.148 -0.185
-0.109 2.148 -0.184
-0.109 2.148 -0.182
-0.108 2.148 -0.181
-0.107 2.148 -0.179
-0.106 2.147 -0.178
-0.106 2.147 -0.176
-0.105 2.147 -0.174
-0.104 2.147 -0.172
-0.105 2.147 -0.171
-0.104 2.147 -0.169
-0.103 2.147 -0.167
-0.103 2.146 -0.165
-0.102 2.146 -0.163
-0.101 2.146 -0.162
-0.101 2.146 -0.160
-0.099 2.146 -0.158
-0.098 2.146 -0.156
-0.097 2.145 -0.155
-0.097 2.145 -0.153
-0.096 2.145 -0.151
-0.095 2.145 -0.149
-0.095 2.145 -0.147
-0.094 2.145 -0.145
-0.093 2.145 -0.144
-0.093 2.145 -0.142
-0.092 2.145 -0.140
-0.092 2.144 -0.139
-0.091 2.144 -0.137
-0.090 2.144 -0.135
-0.090 2.144 -0.134
-0.089 2.144 -0.132
-0.088 2.143 -0.130
-0.087 2.144 -0.129
-0.087 2.143 -0.127
-0.086 2.143 -0.125
-0.085 2.143 -0.124
-0.085 2.143 -0.122
-0.084 2.142 -0.120
-0.084 2.142 -0.117
-0.084 2.142 -0.115
-0.083 2.143 -0.114
-0.083 2.142 -0.112
-0.083 2.142 -0.111
-0.082 2.143 -0.109
-0.081 2.142 -0.107
-0.081 2.142 -0.105
-0.080 2.142 -0.104
-0.079 2.142 -0.102
-0.079 2.142 -0.100
-0.078 2.142 -0.098
-0.078 2.141 -0.097
-0.077 2.141 -0.095
-0.077 2.141 -0.093
-0.076 2.141 -0.091
-0.075 2.141 -0.089
-0.075 2.141 -0.087
-0.074 2.140 -0.086
-0.073 2.140 -0.084
-0.073 2.140 -0.082
-0.072 2.140 -0.080
-0.072 2.140 -0.079
-0.071 2.140 -0.077
-0.071 2.140 -0.075
-0.070 2.140 -0.073
-0.070 2.139 -0.071
-0.069 2.139 -0.069
-0.069 2.139 -0.067
-0.068 2.139 -0.065
-0.068 2.139 -0.064
-0.067 2.138 -0.062
-0.067 2.138 -0.060
-0.067 2.138 -0.058
-0.066 2.137 -0.056
-0.066 2.137 -0.054
-0.066 2.137 -0.052
-0.065 2.137 -0.050
-0.064 2.137 -0.049
-0.064 2.137 -0.047
-0.064 2.136 -0.045
-0.063 2.137 -0.043
-0.062 2.137 -0.041
-0.062 2.137 -0.039
-0.061 2.137 -0.037
-0.061 2.136 -0.035
-0.060 2.136 -0.033
-0.060 2.136 -0.031
-0.060 2.136 -0.029
-0.059 2.135 -0.027
-0.059 2.135 -0.025
-0.059 2.135 -0.023
-0.059 2.134 -0.021
-0.058 2.134 -0.019
-0.058 2.134 -0.017
-0.057 2.133 -0.015
-0.057 2.133 -0.013
-0.057 2.133 -0.011
-0.056 2.133 -0.009
-0.056 2.133 -0.007
-0.055 2.133 -0.005
-0.055 2.133 -0.003
-0.054 2.133 -0.001
-0.054 2.133 0.001
-0.054 2.132 0.003
-0.053 2.132 0.005
-0.053 2.132 0.007
-0.053 2.132 0.009
-0.052 2.131 0.011
-0.052 2.131 0.013
-0.051 2.131 0.015
-0.051 2.130 0.017
-0.051 2.130 0.019
-0.051 2.129 0.021
-0.050 2.129 0.023
-0.050 2.128 0.025
-0.050 2.128 0.027
-0.049 2.128 0.029
-0.049 2.127 0.031
-0.049 2.127 0.034
-0.049 2.126 0.035
-0.048 2.126 0.037
-0.048 2.126 0.039
-0.048 2.125 0.041
-0.047 2.125 0.043
-0.047 2.125 0.045
-0.047 2.124 0.047
-0.046 2.124 0.049
-0.046 2.123 0.051
-0.046 2.123 0.053
-0.046 2.122 0.055
-0.045 2.122 0.057
-0.045 2.121 0.059
-0.045 2.120 0.061
-0.045 2.119 0.063
-0.045 2.119 0.065
-0.045 2.119 0.067
-0.045 2.118 0.069
-0.045 2.117 0.071
-0.045 2.117 0.073
-0.044 2.117 0.075
-0.044 2.116 0.077
-0.044 2.116 0.079
-0.043 2.115 0.081
-0.043 2.115 0.083
-0.043 2.115 0.086
-0.042 2.115 0.088
-0.042 2.114 0.090
-0.042 2.114 0.092
-0.041 2.114 0.094
-0.041 2.113 0.096
-0.041 2.113 0.098
-0.041 2.113 0.100
-0.041 2.112 0.102
-0.040 2.112 0.104
-0.041 2.112 0.106
-0.040 2.111 0.108
-0.040 2.110 0.111
-0.040 2.110 0.113
-0.039 2.110 0.115
-0.039 2.109 0.117
-0.038 2.109 0.119
-0.038 2.109 0.121
-0.038 2.108 0.123
-0.038 2.108 0.125
-0.038 2.107 0.128
-0.038 2.107 0.130
