x y z
-1.883 0.790 -0.488
-1.882 0.806 -0.489
-1.881 0.822 -0.491
-1.880 0.839 -0.492
-1.879 0.855 -0.493
-1.877 0.871 -0.495
-1.876 0.886 -0.496
-1.875 0.900 -0.497
-1.873 0.912 -0.498
-1.873 0.922 -0.499
-1.872 0.928 -0.499
-1.871 0.931 -0.499
-1.870 0.930 -0.500
-1.869 0.926 -0.501
-1.869 0.920 -0.503
-1.869 0.913 -0.504
-1.868 0.905 -0.505
-1.866 0.901 -0.507
-1.865 0.897 -0.508
-1.862 0.893 -0.508
-1.859 0.891 -0.507
-1.857 0.889 -0.507
-1.854 0.887 -0.507
-1.852 0.886 -0.507
-1.849 0.886 -0.506
-1.847 0.887 -0.506
-1.844 0.887 -0.506
-1.842 0.887 -0.505
-1.840 0.888 -0.505
-1.837 0.889 -0.504
-1.835 0.891 -0.504
-1.833 0.892 -0.503
-1.831 0.894 -0.503
-1.829 0.896 -0.502
-1.826 0.897 -0.502
-1.824 0.899 -0.502
-1.821 0.901 -0.501
-1.819 0.904 -0.501
-1.817 0.906 -0.500
-1.815 0.909 -0.500
-1.812 0.911 -0.499
-1.810 0.914 -0.499
-1.808 0.917 -0.498
-1.806 0.920 -0.498
-1.804 0.922 -0.498
-1.802 0.925 -0.497
-1.800 0.928 -0.496
-1.798 0.931 -0.496
-1.796 0.934 -0.496
-1.794 0.937 -0.496
-1.792 0.938 -0.495
-1.791 0.941 -0.495
-1.789 0.943 -0.495
-1.787 0.945 -0.494
-1.785 0.948 -0.494
-1.783 0.950 -0.494
-1.781 0.952 -0.494
-1.779 0.955 -0.494
-1.777 0.957 -0.493
-1.777 0.959 -0.493
-1.775 0.962 -0.492
-1.774 0.964 -0.492
-1.772 0.966 -0.492
-1.771 0.969 -0.492
-1.770 0.972 -0.492
-1.768 0.973 -0.491
-1.767 0.975 -0.491
-1.766 0.976 -0.491
-1.764 0.978 -0.491
-1.763 0.980 -0.491
-1.762 0.981 -0.491
-1.761 0.983 -0.491
-1.760 0.985 -0.491
-1.759 0.987 -0.491
-1.758 0.988 -0.491
-1.757 0.990 -0.491
-1.756 0.991 -0.491
-1.755 0.993 -0.491
-1.754 0.995 -0.491
-1.753 0.996 -0.491
-1.752 0.998 -0.490
-1.751 0.999 -0.490
-1.750 1.001 -0.490
-1.749 1.002 -0.490
-1.748 1.004 -0.490
-1.747 1.005 -0.490
-1.746 1.007 -0.490
-1.745 1.008 -0.489
-1.744 1.009 -0.489
-1.742 1.010 -0.489
-1.741 1.011 -0.489
-1.740 1.012 -0.488
-1.739 1.013 -0.488
-1.737 1.014 -0.488
-1.736 1.015 -0.488
-1.735 1.016 -0.487
-1.733 1.018 -0.487
-1.732 1.019 -0.486
-1.731 1.020 -0.486
-1.729 1.021 -0.486
-1.728 1.022 -0.485
-1.727 1.023 -0.484
-1.725 1.024 -0.484
-1.724 1.025 -0.484
-1.722 1.026 -0.483
-1.721 1.027 -0.482
-1.719 1.028 -0.482
-1.718 1.029 -0.481
-1.716 1.030 -0.481
-1.715 1.031 -0.480
-1.713 1.032 -0.480
-1.712 1.033 -0.479
-1.710 1.034 -0.478
-1.708 1.035 -0.478
-1.707 1.036 -0.477
-1.705 1.037 -0.476
-1.703 1.038 -0.476
-1.702 1.039 -0.475
-1.700 1.040 -0.474
-1.699 1.042 -0.473
-1.697 1.043 -0.473
-1.695 1.044 -0.472
-1.694 1.046 -0.471
-1.692 1.047 -0.470
-1.691 1.048 -0.469
-1.689 1.050 -0.469
-1.688 1.051 -0.468
-1.686 1.052 -0.467
-1.685 1.053 -0.466
-1.683 1.055 -0.465
-1.681 1.056 -0.465
-1.680 1.057 -0.464
-1.678 1.058 -0.463
-1.676 1.059 -0.462
-1.675 1.060 -0.462
-1.674 1.061 -0.461
-1.672 1.062 -0.460
-1.671 1.063 -0.459
-1.669 1.064 -0.458
-1.668 1.066 -0.458
-1.666 1.067 -0.457
-1.665 1.068 -0.456
-1.663 1.069 -0.456
-1.662 1.071 -0.455
-1.661 1.072 -0.454
-1.660 1.073 -0.453
-1.658 1.074 -0.453
-1.657 1.075 -0.452
-1.656 1.076 -0.451
-1.655 1.078 -0.450
-1.653 1.078 -0.450
-1.652 1.079 -0.449
