x y z
-1.388 0.290 -0.493
-1.388 0.289 -0.494
-1.387 0.287 -0.494
-1.386 0.286 -0.494
-1.385 0.285 -0.495
-1.385 0.285 -0.495
-1.384 0.284 -0.495
-1.383 0.284 -0.495
-1.383 0.284 -0.495
-1.382 0.284 -0.495
-1.381 0.284 -0.495
-1.380 0.284 -0.494
-1.379 0.285 -0.494
-1.378 0.285 -0.494
-1.377 0.286 -0.494
-1.376 0.287 -0.493
-1.375 0.288 -0.493
-1.374 0.288 -0.493
-1.373 0.289 -0.492
-1.371 0.290 -0.492
-1.370 0.292 -0.492
-1.369 0.293 -0.491
-1.368 0.294 -0.490
-1.366 0.296 -0.490
-1.365 0.297 -0.489
-1.364 0.299 -0.489
-1.363 0.301 -0.488
-1.361 0.302 -0.488
-1.360 0.304 -0.487
-1.359 0.305 -0.486
-1.358 0.307 -0.486
-1.357 0.309 -0.485
-1.355 0.310 -0.485
-1.354 0.312 -0.484
-1.353 0.313 -0.483
-1.352 0.315 -0.483
-1.351 0.316 -0.482
-1.350 0.318 -0.481
-1.349 0.319 -0.481
-1.347 0.322 -0.480
-1.346 0.323 -0.479
-1.345 0.324 -0.479
-1.344 0.326 -0.478
-1.344 0.327 -0.477
-1.343 0.329 -0.477
-1.342 0.330 -0.476
-1.341 0.331 -0.476
-1.341 0.332 -0.475
-1.340 0.334 -0.474
-1.339 0.335 -0.474
-1.339 0.336 -0.473
-1.338 0.337 -0.473
-1.338 0.338 -0.472
-1.337 0.339 -0.472
-1.336 0.339 -0.471
-1.336 0.340 -0.471
-1.336 0.341 -0.470
-1.335 0.342 -0.470
-1.335 0.342 -0.469
-1.334 0.343 -0.469
-1.334 0.344 -0.468
-1.333 0.345 -0.468
-1.333 0.345 -0.467
-1.332 0.346 -0.467
-1.332 0.347 -0.466
-1.331 0.347 -0.466
-1.331 0.348 -0.465
-1.331 0.349 -0.465
-1.330 0.349 -0.464
-1.330 0.350 -0.464
-1.329 0.350 -0.463
-1.329 0.351 -0.463
-1.328 0.351 -0.462
-1.328 0.352 -0.461
-1.328 0.352 -0.461
-1.327 0.353 -0.460
-1.326 0.353 -0.459
-1.326 0.354 -0.459
-1.326 0.354 -0.458
-1.325 0.355 -0.458
-1.324 0.355 -0.457
-1.324 0.355 -0.456
-1.324 0.356 -0.456
-1.323 0.356 -0.455
-1.322 0.357 -0.454
-1.322 0.357 -0.454
-1.321 0.357 -0.453
-1.321 0.358 -0.452
-1.320 0.358 -0.451
-1.319 0.358 -0.450
-1.318 0.359 -0.450
-1.318 0.359 -0.449
-1.317 0.360 -0.448
-1.316 0.360 -0.447
-1.315 0.361 -0.446
-1.315 0.361 -0.445
-1.314 0.362 -0.444
-1.313 0.363 -0.443
-1.312 0.363 -0.442
-1.312 0.364 -0.441
-1.311 0.365 -0.440
-1.310 0.365 -0.439
-1.309 0.366 -0.438
-1.308 0.366 -0.437
-1.307 0.367 -0.436
-1.307 0.368 -0.435
-1.306 0.368 -0.434
-1.305 0.369 -0.433
-1.304 0.370 -0.432
-1.303 0.371 -0.431
-1.302 0.372 -0.430
-1.302 0.372 -0.428
-1.301 0.373 -0.427
-1.300 0.374 -0.426
-1.299 0.375 -0.425
-1.298 0.376 -0.424
-1.297 0.376 -0.423
-1.297 0.377 -0.422
-1.296 0.378 -0.421
-1.295 0.379 -0.420
-1.294 0.379 -0.418
-1.294 0.380 -0.417
-1.293 0.381 -0.416
-1.292 0.382 -0.415
-1.291 0.382 -0.414
-1.291 0.383 -0.413
-1.290 0.384 -0.412
-1.289 0.384 -0.411
-1.289 0.385 -0.410
-1.288 0.386 -0.408
-1.287 0.387 -0.407
-1.287 0.387 -0.406
-1.286 0.388 -0.405
-1.286 0.389 -0.404
-1.285 0.389 -0.403
-1.285 0.390 -0.402
-1.284 0.390 -0.401
-1.284 0.391 -0.400
-1.283 0.391 -0.399
-1.282 0.392 -0.398
-1.282 0.392 -0.397
-1.281 0.393 -0.395
-1.281 0.393 -0.394
-1.280 0.394 -0.393
-1.280 0.394 -0.392
-1.279 0.395 -0.391
-1.279 0.395 -0.390
-1.278 0.395 -0.389
-1.278 0.396 -0.388
-1.277 0.396 -0.387
