x y z
-0.935 1.814 -0.287
-0.935 1.813 -0.287
-0.935 1.813 -0.286
-0.934 1.813 -0.285
-0.934 1.813 -0.284
-0.933 1.813 -0.283
-0.932 1.812 -0.282
-0.932 1.812 -0.281
-0.931 1.811 -0.280
-0.931 1.810 -0.279
-0.930 1.809 -0.278
-0.930 1.809 -0.277
-0.929 1.807 -0.276
-0.929 1.806 -0.275
-0.928 1.805 -0.274
-0.928 1.804 -0.272
-0.927 1.803 -0.271
-0.926 1.802 -0.270
-0.925 1.801 -0.268
-0.924 1.799 -0.267
-0.925 1.798 -0.266
-0.924 1.797 -0.264
-0.923 1.796 -0.263
-0.922 1.795 -0.261
-0.921 1.793 -0.260
-0.921 1.792 -0.258
-0.920 1.790 -0.257
-0.919 1.789 -0.255
-0.919 1.788 -0.254
-0.918 1.786 -0.252
-0.917 1.785 -0.251
-0.916 1.784 -0.249
-0.915 1.783 -0.248
-0.914 1.782 -0.246
-0.914 1.780 -0.244
-0.913 1.779 -0.243
-0.913 1.778 -0.241
-0.912 1.777 -0.240
-0.912 1.775 -0.238
-0.911 1.774 -0.237
-0.911 1.773 -0.236
-0.911 1.771 -0.234
-0.911 1.770 -0.232
-0.910 1.769 -0.231
-0.910 1.768 -0.230
-0.910 1.767 -0.229
-0.909 1.766 -0.228
-0.909 1.765 -0.226
-0.908 1.765 -0.225
-0.908 1.764 -0.224
-0.907 1.763 -0.222
-0.907 1.763 -0.221
-0.907 1.762 -0.219
-0.906 1.762 -0.218
-0.906 1.761 -0.217
-0.905 1.761 -0.216
