x y z
-1.814 -0.256 -0.595
-1.814 -0.256 -0.594
-1.814 -0.256 -0.593
-1.814 -0.256 -0.591
-1.814 -0.256 -0.590
-1.814 -0.256 -0.589
-1.814 -0.256 -0.588
-1.813 -0.256 -0.587
-1.813 -0.256 -0.586
-1.813 -0.256 -0.584
-1.813 -0.256 -0.583
-1.813 -0.256 -0.582
-1.812 -0.256 -0.581
-1.812 -0.256 -0.580
-1.812 -0.256 -0.579
-1.813 -0.256 -0.578
-1.812 -0.256 -0.577
-1.812 -0.257 -0.576
-1.812 -0.257 -0.574
-1.811 -0.257 -0.573
-1.811 -0.257 -0.572
-1.811 -0.257 -0.571
-1.811 -0.257 -0.570
-1.810 -0.257 -0.568
-1.810 -0.257 -0.567
-1.810 -0.258 -0.566
-1.810 -0.258 -0.565
-1.810 -0.258 -0.564
-1.809 -0.258 -0.563
-1.809 -0.258 -0.562
-1.809 -0.257 -0.561
-1.809 -0.258 -0.560
-1.809 -0.258 -0.559
-1.809 -0.258 -0.558
-1.809 -0.258 -0.557
-1.809 -0.258 -0.556
-1.809 -0.258 -0.555
-1.809 -0.258 -0.554
-1.808 -0.258 -0.553
-1.808 -0.259 -0.552
-1.808 -0.259 -0.551
-1.807 -0.259 -0.550
-1.807 -0.259 -0.549
-1.807 -0.259 -0.548
-1.807 -0.259 -0.547
-1.807 -0.260 -0.546
-1.806 -0.260 -0.545
-1.806 -0.260 -0.544
-1.806 -0.260 -0.543
-1.806 -0.260 -0.542
-1.806 -0.260 -0.541
-1.806 -0.260 -0.540
-1.806 -0.260 -0.539
-1.806 -0.260 -0.538
-1.805 -0.260 -0.537
-1.805 -0.260 -0.536
-1.805 -0.260 -0.535
-1.805 -0.260 -0.534
-1.804 -0.260 -0.533
-1.804 -0.260 -0.532
-1.804 -0.260 -0.531
-1.804 -0.260 -0.531
-1.804 -0.260 -0.530
-1.804 -0.260 -0.529
-1.804 -0.260 -0.528
-1.804 -0.260 -0.527
-1.804 -0.260 -0.526
-1.804 -0.261 -0.526
-1.804 -0.261 -0.525
-1.804 -0.261 -0.524
-1.803 -0.261 -0.523
-1.803 -0.262 -0.522
-1.802 -0.262 -0.522
-1.801 -0.262 -0.521
-1.797 -0.262 -0.521
-1.792 -0.263 -0.520
-1.785 -0.263 -0.520
-1.776 -0.264 -0.520
-1.767 -0.266 -0.520
-1.757 -0.267 -0.521
-1.746 -0.269 -0.521
-1.735 -0.270 -0.522
-1.723 -0.273 -0.523
-1.711 -0.275 -0.524
-1.698 -0.277 -0.525
-1.685 -0.279 -0.526
-1.671 -0.281 -0.527
-1.657 -0.284 -0.528
-1.643 -0.286 -0.529
-1.630 -0.289 -0.529
-1.615 -0.291 -0.530
-1.600 -0.294 -0.531
-1.583 -0.296 -0.533
-1.568 -0.299 -0.533
-1.552 -0.301 -0.534
-1.536 -0.303 -0.535
-1.520 -0.306 -0.536
-1.504 -0.308 -0.537
-1.487 -0.310 -0.538
-1.471 -0.313 -0.539
-1.454 -0.315 -0.541
-1.437 -0.317 -0.542
-1.420 -0.320 -0.544
-1.403 -0.322 -0.545
-1.386 -0.324 -0.547
-1.368 -0.326 -0.548
-1.350 -0.329 -0.550
-1.332 -0.331 -0.552
-1.315 -0.334 -0.554
-1.296 -0.336 -0.557
-1.278 -0.338 -0.559
-1.260 -0.340 -0.561
-1.242 -0.343 -0.564
-1.224 -0.345 -0.567
-1.205 -0.347 -0.569
