x y z
-0.493 1.883 -0.228
-0.480 1.891 -0.228
-0.467 1.899 -0.228
-0.453 1.908 -0.228
-0.440 1.916 -0.228
-0.427 1.924 -0.228
-0.413 1.933 -0.229
-0.399 1.941 -0.229
-0.385 1.949 -0.230
-0.371 1.958 -0.230
-0.356 1.967 -0.231
-0.342 1.976 -0.232
-0.329 1.985 -0.232
-0.314 1.994 -0.233
-0.300 2.003 -0.235
-0.285 2.013 -0.236
-0.269 2.022 -0.238
-0.254 2.031 -0.240
-0.240 2.040 -0.241
-0.225 2.050 -0.243
-0.211 2.060 -0.245
-0.195 2.069 -0.247
-0.181 2.078 -0.249
-0.166 2.088 -0.251
-0.151 2.097 -0.253
-0.137 2.106 -0.255
-0.120 2.115 -0.259
-0.106 2.125 -0.260
-0.093 2.134 -0.262
-0.077 2.142 -0.263
-0.063 2.152 -0.265
-0.050 2.162 -0.268
-0.036 2.172 -0.271
-0.021 2.182 -0.273
-0.007 2.191 -0.276
0.010 2.200 -0.279
0.025 2.209 -0.282
0.039 2.219 -0.284
0.054 2.229 -0.287
0.069 2.239 -0.290
0.083 2.247 -0.292
0.095 2.255 -0.294
0.104 2.262 -0.296
0.112 2.266 -0.297
0.116 2.269 -0.298
0.117 2.269 -0.300
0.115 2.268 -0.301
0.111 2.265 -0.302
0.104 2.261 -0.304
0.096 2.256 -0.305
0.090 2.252 -0.304
0.086 2.249 -0.307
0.083 2.245 -0.307
0.081 2.242 -0.307
0.079 2.239 -0.307
0.079 2.236 -0.307
0.078 2.233 -0.306
0.079 2.231 -0.306
0.079 2.229 -0.306
0.080 2.227 -0.306
0.081 2.226 -0.306
0.082 2.224 -0.306
0.084 2.223 -0.306
0.086 2.222 -0.305
0.087 2.221 -0.305
0.089 2.220 -0.305
0.092 2.219 -0.304
0.095 2.218 -0.305
0.097 2.218 -0.305
0.099 2.218 -0.304
0.102 2.217 -0.304
0.105 2.216 -0.305
0.107 2.216 -0.304
0.110 2.216 -0.303
0.114 2.216 -0.304
0.117 2.217 -0.304
0.120 2.217 -0.303
0.121 2.218 -0.304
0.124 2.218 -0.303
0.128 2.218 -0.303
0.130 2.219 -0.303
0.133 2.219 -0.303
0.137 2.218 -0.302
0.139 2.219 -0.302
0.142 2.218 -0.301
0.144 2.219 -0.302
0.147 2.219 -0.301
0.149 2.219 -0.301
0.152 2.219 -0.300
0.155 2.219 -0.299
0.158 2.219 -0.299
0.160 2.219 -0.299
0.162 2.220 -0.298
0.165 2.220 -0.298
0.167 2.220 -0.298
0.169 2.220 -0.297
0.171 2.221 -0.297
0.172 2.221 -0.297
0.175 2.220 -0.296
0.177 2.221 -0.296
0.178 2.221 -0.296
0.180 2.221 -0.296
0.181 2.221 -0.296
0.183 2.222 -0.295
0.184 2.222 -0.295
0.186 2.222 -0.295
0.187 2.222 -0.295
0.188 2.223 -0.294
0.189 2.223 -0.294
0.190 2.224 -0.294
0.192 2.224 -0.294
0.192 2.224 -0.294
0.193 2.225 -0.293
0.194 2.225 -0.293
0.195 2.225 -0.293
0.196 2.225 -0.293
0.196 2.225 -0.292
0.197 2.225 -0.292
0.197 2.225 -0.292
0.198 2.225 -0.292
0.198 2.225 -0.291
0.199 2.224 -0.291
0.200 2.224 -0.291
0.200 2.224 -0.290
0.201 2.224 -0.290
0.202 2.224 -0.290
0.203 2.224 -0.289
0.203 2.224 -0.289
0.204 2.224 -0.288
0.205 2.224 -0.288
0.206 2.224 -0.287
0.207 2.224 -0.286
0.208 2.223 -0.286
0.208 2.223 -0.285
0.209 2.223 -0.285
0.210 2.223 -0.284
0.211 2.223 -0.283
0.212 2.222 -0.283
0.212 2.222 -0.282
0.213 2.221 -0.281
0.214 2.221 -0.280
0.214 2.222 -0.279
0.215 2.221 -0.278
0.216 2.221 -0.278
0.217 2.221 -0.277
0.218 2.220 -0.276
0.219 2.220 -0.275
0.220 2.220 -0.274
0.221 2.220 -0.273
0.223 2.219 -0.272
0.223 2.219 -0.271
0.224 2.219 -0.270
0.226 2.219 -0.270
0.227 2.219 -0.269
0.229 2.218 -0.268
0.230 2.218 -0.267
0.231 2.218 -0.266
0.232 2.218 -0.264
0.233 2.218 -0.263
0.235 2.218 -0.262
0.236 2.218 -0.261
0.238 2.217 -0.260
0.239 2.217 -0.259
0.240 2.217 -0.258
0.241 2.217 -0.257
0.243 2.217 -0.256
0.244 2.217 -0.254
0.245 2.217 -0.253
0.246 2.217 -0.252
0.247 2.217 -0.251
0.247 2.217 -0.250
0.249 2.217 -0.249
0.250 2.216 -0.248
0.251 2.216 -0.247
0.252 2.216 -0.245
0.254 2.217 -0.244
0.255 2.216 -0.243
0.257 2.216 -0.242
0.257 2.217 -0.241
0.258 2.217 -0.240
0.259 2.217 -0.239
0.260 2.218 -0.237
0.262 2.217 -0.236
0.263 2.218 -0.235
0.264 2.218 -0.234
0.265 2.218 -0.233
0.265 2.218 -0.232
0.266 2.218 -0.230
0.267 2.218 -0.229
0.267 2.218 -0.228
0.268 2.218 -0.227
0.266 2.219 -0.225
0.268 2.218 -0.225
0.268 2.218 -0.223
0.268 2.219 -0.222
0.269 2.219 -0.221
0.269 2.219 -0.220
0.270 2.219 -0.219
0.271 2.219 -0.218
0.271 2.220 -0.217
0.272 2.220 -0.215
0.272 2.220 -0.214
0.273 2.220 -0.212
0.273 2.220 -0.212
0.274 2.220 -0.210
0.274 2.220 -0.209
0.275 2.220 -0.207
0.275 2.219 -0.206
0.276 2.219 -0.205
0.276 2.219 -0.204
0.277 2.218 -0.203
0.277 2.218 -0.201
0.277 2.218 -0.200
0.278 2.218 -0.199
0.278 2.218 -0.197
0.279 2.218 -0.196
0.279 2.218 -0.194
0.280 2.217 -0.193
0.280 2.218 -0.192
0.281 2.218 -0.190
0.281 2.217 -0.189
0.282 2.218 -0.187
0.283 2.217 -0.185
0.283 2.217 -0.184
0.284 2.217 -0.182
0.284 2.216 -0.181
0.285 2.216 -0.179
0.285 2.216 -0.178
0.285 2.216 -0.176
0.286 2.216 -0.175
0.288 2.214 -0.174
0.289 2.214 -0.172
0.289 2.214 -0.171
0.290 2.213 -0.169
0.290 2.213 -0.167
0.291 2.213 -0.166
0.292 2.213 -0.164
0.292 2.213 -0.163
0.293 2.212 -0.161
0.293 2.212 -0.159
0.294 2.212 -0.158
0.294 2.212 -0.156
0.295 2.212 -0.154
0.295 2.212 -0.153
0.296 2.211 -0.151
0.297 2.211 -0.149
0.297 2.212 -0.148
0.297 2.212 -0.146
0.298 2.211 -0.144
0.298 2.211 -0.143
0.299 2.211 -0.140
0.300 2.211 -0.139
0.301 2.210 -0.137
0.302 2.210 -0.136
0.302 2.210 -0.134
0.303 2.210 -0.132
0.303 2.210 -0.131
0.304 2.210 -0.129
0.304 2.210 -0.127
0.305 2.210 -0.125
0.305 2.210 -0.124
0.306 2.210 -0.122
0.306 2.209 -0.120
0.307 2.209 -0.118
0.307 2.209 -0.116
0.308 2.209 -0.114
0.308 2.208 -0.113
0.308 2.208 -0.111
0.309 2.208 -0.109
0.309 2.208 -0.108
0.310 2.208 -0.106
0.310 2.208 -0.104
0.311 2.208 -0.103
0.311 2.209 -0.101
0.312 2.209 -0.099
0.312 2.209 -0.098
0.313 2.209 -0.096
0.314 2.209 -0.094
0.314 2.209 -0.093
0.315 2.208 -0.091
0.315 2.208 -0.089
0.316 2.208 -0.087
0.317 2.208 -0.086
0.317 2.207 -0.084
0.317 2.207 -0.082
0.317 2.207 -0.081
0.318 2.207 -0.079
0.318 2.206 -0.077
0.319 2.206 -0.075
0.319 2.206 -0.073
0.320 2.206 -0.072
0.321 2.206 -0.070
0.321 2.205 -0.068
0.322 2.205 -0.066
0.323 2.205 -0.064
0.323 2.205 -0.063
0.324 2.205 -0.061
0.325 2.205 -0.059
0.325 2.204 -0.057
0.326 2.204 -0.055
0.326 2.204 -0.053
0.327 2.203 -0.051
0.327 2.203 -0.050
0.327 2.202 -0.048
0.328 2.202 -0.046
0.328 2.201 -0.044
0.329 2.201 -0.042
0.329 2.201 -0.040
0.330 2.200 -0.038
0.330 2.200 -0.036
0.330 2.200 -0.034
0.331 2.199 -0.033
0.332 2.199 -0.031
0.332 2.199 -0.029
0.333 2.199 -0.027
0.333 2.198 -0.025
0.334 2.198 -0.023
0.334 2.198 -0.021
0.335 2.197 -0.018
0.335 2.197 -0.017
0.335 2.197 -0.015
0.336 2.197 -0.013
0.336 2.197 -0.011
0.337 2.196 -0.009
0.337 2.196 -0.007
0.337 2.196 -0.005
0.337 2.195 -0.003
0.338 2.195 -0.002
0.338 2.194 0.001
0.339 2.194 0.003
0.339 2.194 0.004
0.339 2.193 0.006
0.340 2.193 0.008
0.340 2.193 0.010
0.341 2.192 0.012
0.341 2.192 0.014
0.341 2.192 0.016
0.342 2.191 0.018
0.343 2.191 0.020
0.343 2.191 0.022
0.343 2.191 0.024
0.344 2.190 0.026
0.344 2.190 0.028
0.345 2.190 0.030
0.345 2.189 0.033
0.346 2.189 0.035
0.346 2.189 0.037
0.345 2.188 0.039
0.346 2.188 0.041
0.347 2.188 0.043
0.347 2.187 0.045
0.347 2.187 0.047
0.347 2.186 0.049
0.347 2.186 0.051
0.347 2.186 0.054
0.347 2.185 0.056
0.348 2.185 0.058
0.348 2.185 0.060
0.349 2.185 0.063
0.350 2.184 0.064
0.350 2.184 0.066
0.351 2.184 0.068
0.351 2.183 0.070
0.352 2.183 0.072
0.352 2.183 0.074
0.352 2.183 0.077
0.353 2.182 0.079
0.353 2.182 0.081
0.354 2.182 0.083
0.354 2.181 0.085
0.354 2.181 0.087
0.354 2.180 0.089
0.355 2.180 0.091
0.355 2.179 0.093
0.355 2.179 0.095
0.355 2.178 0.097
0.356 2.178 0.100
0.356 2.178 0.102
0.356 2.177 0.104
0.355 2.178 0.106
0.356 2.177 0.108
0.356 2.177 0.110
0.357 2.177 0.112
0.357 2.177 0.114
0.358 2.176 0.117
0.358 2.176 0.119
0.359 2.176 0.121
0.359 2.176 0.123
0.360 2.176 0.125
0.360 2.175 0.127
0.360 2.175 0.130
0.360 2.175 0.132
0.361 2.174 0.134
0.361 2.173 0.136
0.361 2.173 0.138
0.361 2.173 0.141
0.361 2.172 0.143
0.361 2.172 0.145
0.362 2.171 0.147
0.362 2.171 0.149
0.362 2.170 0.152
0.363 2.170 0.154
0.363 2.170 0.156
0.363 2.169 0.158
0.364 2.169 0.161
0.364 2.169 0.163
0.365 2.168 0.165
0.365 2.168 0.167
0.366 2.168 0.169
0.367 2.167 0.171
0.368 2.167 0.174
0.368 2.166 0.176
0.368 2.166 0.178
0.369 2.165 0.180
0.369 2.165 0.182
0.369 2.164 0.184
0.370 2.164 0.187
0.370 2.164 0.189
0.370 2.163 0.191
0.370 2.163 0.193
0.371 2.162 0.195
0.371 2.162 0.197
0.371 2.161 0.200
0.372 2.161 0.202
0.371 2.160 0.204
0.372 2.160 0.206
0.372 2.160 0.208
0.372 2.159 0.210
0.373 2.159 0.213
0.373 2.158 0.215
0.373 2.158 0.217
0.373 2.158 0.219
0.373 2.157 0.222
0.374 2.157 0.224
0.374 2.156 0.226
0.374 2.156 0.229
0.375 2.156 0.231
0.375 2.155 0.233
0.375 2.155 0.235
0.375 2.154 0.238
0.375 2.154 0.240
0.376 2.154 0.242
0.376 2.153 0.245
0.376 2.152 0.247
0.376 2.152 0.249
0.376 2.152 0.251
0.376 2.151 0.254
0.377 2.151 0.256
0.377 2.150 0.258
0.377 2.150 0.261
0.377 2.150 0.263
0.377 2.149 0.265
0.378 2.149 0.267
0.378 2.149 0.269
0.378 2.148 0.272
0.378 2.147 0.274
0.378 2.147 0.276
0.379 2.147 0.279
0.379 2.146 0.281
0.379 2.145 0.283
0.379 2.145 0.285
0.379 2.144 0.287
0.379 2.144 0.290
0.379 2.143 0.292
0.379 2.143 0.294
0.379 2.142 0.297
0.380 2.142 0.299
0.380 2.142 0.301
0.380 2.141 0.303
0.380 2.141 0.306
