x y z
-2.037 -0.440 -0.616
-2.037 -0.440 -0.616
-2.036 -0.440 -0.615
-2.036 -0.440 -0.614
-2.036 -0.441 -0.613
-2.036 -0.441 -0.613
-2.035 -0.441 -0.612
-2.035 -0.442 -0.611
-2.034 -0.442 -0.610
-2.034 -0.442 -0.610
-2.034 -0.443 -0.609
-2.033 -0.443 -0.608
-2.033 -0.443 -0.607
-2.032 -0.443 -0.607
-2.032 -0.444 -0.606
-2.032 -0.444 -0.605
-2.031 -0.444 -0.604
-2.031 -0.444 -0.604
-2.031 -0.444 -0.603
-2.030 -0.445 -0.602
-2.030 -0.445 -0.601
-2.030 -0.445 -0.600
-2.029 -0.446 -0.600
-2.029 -0.446 -0.599
-2.028 -0.446 -0.598
-2.028 -0.447 -0.598
-2.027 -0.447 -0.597
-2.027 -0.447 -0.596
-2.026 -0.448 -0.595
-2.026 -0.448 -0.595
-2.025 -0.448 -0.594
-2.025 -0.449 -0.593
-2.024 -0.449 -0.592
-2.024 -0.449 -0.592
-2.023 -0.450 -0.591
-2.023 -0.450 -0.590
-2.022 -0.450 -0.589
-2.022 -0.450 -0.588
-2.021 -0.451 -0.588
-2.021 -0.451 -0.587
-2.020 -0.451 -0.586
-2.020 -0.451 -0.585
-2.019 -0.451 -0.584
-2.019 -0.452 -0.584
-2.018 -0.452 -0.583
-2.017 -0.452 -0.582
-2.017 -0.453 -0.581
-2.016 -0.453 -0.580
-2.015 -0.453 -0.580
-2.015 -0.454 -0.579
-2.014 -0.454 -0.578
-2.013 -0.454 -0.577
-2.012 -0.454 -0.576
-2.012 -0.455 -0.576
-2.011 -0.455 -0.575
-2.011 -0.455 -0.574
-2.010 -0.454 -0.573
-2.010 -0.454 -0.573
-2.009 -0.454 -0.572
-2.008 -0.454 -0.571
-2.007 -0.454 -0.571
-2.007 -0.453 -0.570
-2.006 -0.453 -0.569
-2.005 -0.453 -0.569
-2.004 -0.452 -0.568
-2.004 -0.452 -0.568
-2.003 -0.452 -0.567
-2.003 -0.451 -0.567
-2.002 -0.451 -0.567
-2.002 -0.451 -0.566
-2.001 -0.451 -0.566
-2.000 -0.450 -0.566
-1.999 -0.450 -0.566
-1.999 -0.448 -0.565
-1.997 -0.446 -0.565
-1.996 -0.442 -0.564
-1.994 -0.437 -0.564
-1.993 -0.431 -0.564
-1.992 -0.424 -0.564
-1.990 -0.416 -0.564
-1.988 -0.408 -0.564
-1.987 -0.399 -0.564
-1.986 -0.390 -0.565
-1.984 -0.380 -0.565
-1.983 -0.370 -0.565
-1.982 -0.359 -0.565
-1.980 -0.349 -0.564
-1.979 -0.339 -0.564
-1.977 -0.328 -0.563
-1.975 -0.317 -0.563
-1.973 -0.306 -0.562
-1.972 -0.295 -0.561
-1.970 -0.284 -0.560
-1.968 -0.272 -0.559
-1.967 -0.261 -0.558
-1.965 -0.249 -0.557
-1.963 -0.236 -0.556
-1.961 -0.224 -0.554
-1.959 -0.211 -0.553
-1.958 -0.198 -0.553
-1.956 -0.185 -0.552
-1.954 -0.172 -0.550
-1.952 -0.159 -0.549
-1.950 -0.146 -0.548
-1.948 -0.133 -0.547
-1.946 -0.119 -0.546
-1.943 -0.105 -0.545
-1.941 -0.091 -0.544
-1.939 -0.078 -0.543
-1.936 -0.065 -0.542
-1.934 -0.051 -0.542
-1.932 -0.037 -0.541
-1.930 -0.023 -0.540
-1.927 -0.009 -0.540
-1.925 0.005 -0.539
-1.922 0.019 -0.538
-1.920 0.033 -0.538
-1.918 0.048 -0.537
-1.915 0.062 -0.537
-1.912 0.076 -0.536
-1.910 0.091 -0.536
-1.907 0.106 -0.536
-1.905 0.121 -0.535
-1.902 0.135 -0.535
-1.900 0.150 -0.535
-1.897 0.165 -0.535
-1.895 0.180 -0.535
-1.893 0.195 -0.535
-1.891 0.211 -0.536
-1.888 0.226 -0.537
-1.887 0.242 -0.537
-1.884 0.257 -0.538
-1.882 0.272 -0.538
-1.879 0.288 -0.539
-1.877 0.304 -0.540
-1.874 0.320 -0.541
-1.872 0.335 -0.541
-1.869 0.351 -0.542
-1.867 0.367 -0.543
-1.865 0.383 -0.545
-1.862 0.399 -0.546
-1.860 0.416 -0.547
-1.858 0.432 -0.548
-1.856 0.449 -0.550
-1.854 0.464 -0.551
-1.852 0.481 -0.552
-1.850 0.497 -0.554
-1.848 0.514 -0.555
-1.845 0.530 -0.557
-1.844 0.546 -0.558
-1.841 0.560 -0.560
-1.840 0.572 -0.561
-1.839 0.582 -0.562
-1.838 0.587 -0.562
-1.838 0.590 -0.563
-1.838 0.589 -0.565
-1.838 0.586 -0.567
-1.838 0.580 -0.568
-1.838 0.573 -0.571
-1.839 0.568 -0.573
-1.838 0.563 -0.574
-1.837 0.560 -0.575
-1.836 0.557 -0.576
-1.834 0.554 -0.576
-1.832 0.552 -0.576
-1.831 0.551 -0.576
-1.829 0.549 -0.576
-1.827 0.549 -0.576
-1.824 0.549 -0.576
-1.822 0.549 -0.576
-1.820 0.549 -0.575
-1.818 0.550 -0.575
-1.816 0.551 -0.575
-1.814 0.552 -0.575
-1.812 0.554 -0.574
-1.810 0.555 -0.574
-1.807 0.556 -0.574
-1.805 0.558 -0.574
-1.803 0.560 -0.573
-1.801 0.562 -0.573
-1.799 0.564 -0.573
-1.797 0.567 -0.573
-1.794 0.569 -0.573
-1.792 0.571 -0.573
-1.790 0.574 -0.572
-1.788 0.577 -0.572
-1.786 0.579 -0.572
-1.784 0.582 -0.572
-1.782 0.585 -0.572
-1.780 0.588 -0.572
-1.778 0.591 -0.572
-1.776 0.594 -0.572
-1.774 0.596 -0.571
-1.773 0.599 -0.571
-1.771 0.602 -0.571
-1.769 0.605 -0.571
-1.767 0.607 -0.570
-1.766 0.610 -0.570
-1.764 0.612 -0.570
-1.762 0.615 -0.569
-1.761 0.618 -0.569
-1.759 0.620 -0.569
-1.757 0.623 -0.569
-1.756 0.626 -0.569
-1.755 0.628 -0.568
-1.754 0.630 -0.568
-1.752 0.633 -0.568
-1.751 0.635 -0.568
-1.750 0.637 -0.568
-1.749 0.640 -0.567
-1.748 0.642 -0.567
-1.747 0.644 -0.567
-1.746 0.646 -0.567
-1.745 0.648 -0.567
-1.744 0.650 -0.567
-1.743 0.652 -0.566
-1.742 0.654 -0.566
-1.741 0.656 -0.566
-1.741 0.657 -0.566
-1.740 0.659 -0.566
-1.740 0.661 -0.566
-1.739 0.663 -0.566
-1.738 0.664 -0.566
-1.738 0.666 -0.566
-1.737 0.668 -0.566
-1.737 0.669 -0.566
-1.736 0.670 -0.566
-1.736 0.672 -0.565
-1.735 0.673 -0.565
-1.735 0.674 -0.565
-1.734 0.676 -0.565
-1.733 0.677 -0.565
-1.733 0.678 -0.565
-1.732 0.679 -0.565
-1.732 0.681 -0.565
-1.731 0.682 -0.565
-1.730 0.683 -0.564
-1.730 0.684 -0.564
-1.729 0.685 -0.564
-1.728 0.686 -0.564
-1.728 0.687 -0.564
-1.727 0.688 -0.563
-1.726 0.689 -0.563
-1.726 0.690 -0.563
-1.725 0.691 -0.563
-1.724 0.692 -0.562
-1.723 0.693 -0.562
-1.722 0.694 -0.562
-1.722 0.695 -0.561
-1.721 0.696 -0.561
-1.720 0.697 -0.561
-1.719 0.698 -0.560
-1.718 0.699 -0.560
-1.717 0.700 -0.559
-1.717 0.701 -0.559
-1.716 0.702 -0.558
-1.715 0.703 -0.558
-1.714 0.704 -0.557
-1.713 0.705 -0.557
-1.712 0.706 -0.556
-1.711 0.707 -0.556
-1.710 0.708 -0.555
-1.709 0.709 -0.555
-1.707 0.710 -0.554
-1.706 0.711 -0.553
-1.705 0.712 -0.553
-1.704 0.713 -0.552
-1.703 0.714 -0.551
-1.702 0.716 -0.551
-1.701 0.717 -0.550
-1.700 0.718 -0.549
-1.699 0.719 -0.549
-1.698 0.721 -0.548
-1.697 0.722 -0.547
-1.695 0.723 -0.547
-1.694 0.724 -0.546
-1.693 0.726 -0.545
-1.692 0.727 -0.545
-1.691 0.728 -0.544
-1.690 0.729 -0.543
-1.689 0.731 -0.543
-1.688 0.732 -0.542
-1.687 0.734 -0.541
-1.686 0.735 -0.541
-1.685 0.737 -0.540
-1.684 0.738 -0.539
-1.683 0.740 -0.538
-1.682 0.741 -0.538
-1.681 0.743 -0.537
-1.680 0.744 -0.536
-1.679 0.745 -0.536
