x y z
-0.496 0.948 -0.565
-0.493 0.940 -0.569
-0.492 0.937 -0.572
-0.494 0.938 -0.576
-0.498 0.942 -0.580
-0.502 0.948 -0.583
-0.507 0.955 -0.586
-0.510 0.961 -0.589
-0.513 0.965 -0.591
-0.516 0.969 -0.593
-0.519 0.973 -0.594
-0.522 0.976 -0.595
-0.524 0.981 -0.595
-0.527 0.984 -0.595
-0.528 0.988 -0.595
-0.530 0.991 -0.595
-0.531 0.993 -0.595
-0.533 0.995 -0.595
-0.534 0.996 -0.595
-0.535 0.998 -0.595
-0.535 0.998 -0.595
-0.536 0.998 -0.594
-0.536 0.998 -0.594
-0.536 0.997 -0.593
-0.536 0.996 -0.593
-0.535 0.995 -0.592
-0.535 0.993 -0.591
-0.535 0.990 -0.590
-0.534 0.989 -0.590
-0.534 0.987 -0.589
-0.533 0.984 -0.588
-0.532 0.982 -0.587
-0.531 0.979 -0.586
-0.530 0.975 -0.585
-0.529 0.972 -0.584
-0.527 0.969 -0.582
-0.526 0.965 -0.581
-0.524 0.962 -0.579
-0.522 0.959 -0.578
-0.521 0.955 -0.576
-0.519 0.952 -0.575
-0.517 0.948 -0.573
-0.515 0.945 -0.571
-0.513 0.941 -0.570
-0.511 0.938 -0.568
-0.509 0.934 -0.566
-0.507 0.931 -0.564
-0.505 0.927 -0.562
-0.503 0.924 -0.560
-0.502 0.920 -0.558
-0.500 0.917 -0.557
-0.498 0.914 -0.555
-0.497 0.911 -0.553
-0.495 0.908 -0.551
-0.493 0.905 -0.549
-0.492 0.903 -0.548
-0.490 0.900 -0.546
-0.489 0.898 -0.544
-0.487 0.896 -0.543
-0.486 0.894 -0.541
-0.485 0.892 -0.540
-0.483 0.890 -0.539
-0.482 0.888 -0.538
-0.481 0.887 -0.537
-0.480 0.885 -0.536
-0.479 0.884 -0.535
-0.478 0.883 -0.534
-0.478 0.881 -0.533
-0.477 0.881 -0.532
-0.476 0.880 -0.532
-0.475 0.879 -0.531
-0.475 0.878 -0.531
-0.474 0.877 -0.530
-0.473 0.877 -0.530
-0.473 0.877 -0.530
-0.472 0.876 -0.530
-0.471 0.876 -0.529
-0.470 0.876 -0.530
-0.470 0.876 -0.529
-0.469 0.876 -0.529
-0.469 0.876 -0.529
-0.468 0.877 -0.529
-0.467 0.877 -0.529
-0.467 0.877 -0.529
-0.467 0.878 -0.528
-0.465 0.878 -0.529
-0.464 0.878 -0.529
-0.464 0.878 -0.529
-0.463 0.879 -0.529
-0.462 0.879 -0.529
-0.462 0.879 -0.529
-0.462 0.879 -0.528
-0.461 0.879 -0.528
-0.460 0.879 -0.528
-0.460 0.879 -0.527
-0.459 0.879 -0.527
-0.459 0.879 -0.526
-0.459 0.879 -0.526
-0.458 0.879 -0.525
-0.458 0.879 -0.525
-0.457 0.878 -0.524
-0.457 0.878 -0.524
-0.456 0.877 -0.523
-0.455 0.877 -0.522
-0.455 0.876 -0.522
-0.454 0.875 -0.521
-0.453 0.875 -0.520
-0.453 0.874 -0.519
-0.452 0.873 -0.518
-0.451 0.872 -0.517
-0.450 0.870 -0.516
-0.450 0.869 -0.515
-0.449 0.868 -0.514
-0.448 0.866 -0.513
-0.447 0.865 -0.512
-0.446 0.863 -0.510
-0.445 0.862 -0.509
-0.444 0.860 -0.508
-0.443 0.858 -0.507
-0.442 0.857 -0.505
-0.441 0.855 -0.504
-0.440 0.853 -0.502
-0.439 0.852 -0.501
-0.438 0.850 -0.500
-0.437 0.849 -0.498
-0.436 0.847 -0.497
-0.435 0.845 -0.495
-0.433 0.844 -0.494
-0.432 0.842 -0.492
-0.431 0.840 -0.491
-0.430 0.839 -0.489
-0.429 0.837 -0.487
-0.428 0.835 -0.486
-0.427 0.833 -0.484
-0.427 0.832 -0.483
-0.426 0.830 -0.481
-0.425 0.829 -0.480
-0.425 0.827 -0.478
-0.424 0.825 -0.477
-0.423 0.824 -0.476
-0.423 0.822 -0.474
-0.422 0.821 -0.473
-0.421 0.819 -0.471
-0.421 0.818 -0.470
-0.420 0.817 -0.469
-0.419 0.816 -0.467
-0.418 0.815 -0.466
-0.418 0.814 -0.465
-0.417 0.813 -0.464
-0.416 0.812 -0.463
-0.415 0.812 -0.462
-0.415 0.811 -0.460
-0.414 0.810 -0.459
-0.413 0.810 -0.458
-0.412 0.809 -0.457
-0.412 0.809 -0.456
-0.412 0.808 -0.455
-0.412 0.807 -0.454
-0.411 0.807 -0.453
-0.411 0.806 -0.452
-0.410 0.806 -0.451
-0.410 0.805 -0.450
-0.410 0.804 -0.449
-0.410 0.804 -0.448
-0.409 0.804 -0.447
-0.409 0.803 -0.446
-0.409 0.803 -0.445
-0.408 0.803 -0.444
-0.408 0.803 -0.444
-0.407 0.803 -0.443
-0.406 0.803 -0.442
-0.406 0.803 -0.440
-0.405 0.803 -0.440
-0.405 0.803 -0.438
-0.404 0.802 -0.437
-0.404 0.802 -0.436
-0.403 0.802 -0.435
-0.403 0.802 -0.434
-0.402 0.801 -0.433
-0.402 0.801 -0.432
-0.401 0.800 -0.431
-0.401 0.799 -0.430
-0.401 0.799 -0.428
-0.400 0.798 -0.427
-0.400 0.797 -0.426
-0.399 0.797 -0.425
-0.399 0.796 -0.423
-0.399 0.795 -0.422
-0.398 0.795 -0.421
-0.397 0.794 -0.419
-0.396 0.793 -0.418
-0.395 0.793 -0.416
-0.395 0.792 -0.415
-0.394 0.791 -0.413
-0.393 0.791 -0.412
-0.392 0.790 -0.410
-0.391 0.790 -0.409
-0.390 0.789 -0.407
-0.389 0.788 -0.406
-0.388 0.787 -0.404
-0.388 0.786 -0.402
-0.387 0.785 -0.401
-0.386 0.783 -0.399
-0.386 0.782 -0.397
-0.385 0.781 -0.396
-0.384 0.779 -0.394
-0.384 0.778 -0.392
-0.383 0.777 -0.390
-0.382 0.776 -0.389
-0.381 0.775 -0.387
-0.381 0.773 -0.385
-0.380 0.772 -0.383
-0.379 0.771 -0.381
-0.378 0.770 -0.380
-0.378 0.769 -0.378
-0.377 0.768 -0.376
-0.376 0.767 -0.375
-0.376 0.766 -0.373
-0.375 0.765 -0.371
-0.374 0.764 -0.370
-0.373 0.764 -0.368
-0.373 0.763 -0.366
-0.372 0.762 -0.364
-0.371 0.761 -0.363
-0.373 0.762 -0.360
-0.370 0.760 -0.360
-0.369 0.760 -0.358
-0.369 0.759 -0.356
-0.368 0.758 -0.355
-0.368 0.758 -0.353
-0.367 0.757 -0.352
-0.367 0.756 -0.350
-0.369 0.757 -0.347
-0.366 0.755 -0.347
-0.366 0.755 -0.346
-0.365 0.754 -0.344
-0.365 0.753 -0.343
-0.365 0.753 -0.341
-0.364 0.752 -0.340
-0.364 0.752 -0.338
-0.364 0.751 -0.337
-0.363 0.751 -0.336
-0.363 0.751 -0.334
-0.362 0.750 -0.333
-0.362 0.750 -0.331
-0.361 0.750 -0.330
-0.361 0.750 -0.328
-0.361 0.749 -0.327
-0.360 0.749 -0.325
-0.360 0.749 -0.324
-0.359 0.749 -0.322
-0.359 0.748 -0.321
-0.358 0.748 -0.319
-0.358 0.747 -0.318
-0.357 0.747 -0.316
-0.357 0.747 -0.314
-0.357 0.746 -0.313
-0.356 0.746 -0.311
-0.356 0.745 -0.310
-0.356 0.745 -0.308
-0.355 0.744 -0.306
-0.355 0.744 -0.305
-0.354 0.743 -0.303
-0.354 0.743 -0.302
-0.354 0.742 -0.300
-0.353 0.742 -0.298
-0.352 0.741 -0.296
-0.352 0.741 -0.295
-0.351 0.740 -0.293
-0.351 0.740 -0.291
-0.350 0.739 -0.289
-0.350 0.739 -0.287
-0.349 0.738 -0.286
-0.348 0.738 -0.284
-0.348 0.737 -0.282
-0.347 0.736 -0.280
-0.347 0.736 -0.279
-0.346 0.735 -0.277
-0.346 0.734 -0.275
-0.345 0.734 -0.273
-0.345 0.733 -0.271
-0.344 0.732 -0.269
