x y z
-1.398 -0.316 -0.608
-1.398 -0.316 -0.607
-1.398 -0.315 -0.606
-1.399 -0.316 -0.604
-1.399 -0.315 -0.603
-1.399 -0.315 -0.602
-1.399 -0.315 -0.601
-1.400 -0.315 -0.599
-1.400 -0.315 -0.598
-1.400 -0.314 -0.597
-1.399 -0.313 -0.597
-1.400 -0.313 -0.596
-1.400 -0.313 -0.595
-1.401 -0.314 -0.593
-1.401 -0.314 -0.592
-1.401 -0.314 -0.591
-1.401 -0.314 -0.589
-1.400 -0.313 -0.589
-1.400 -0.313 -0.588
-1.401 -0.313 -0.587
-1.402 -0.314 -0.586
-1.402 -0.313 -0.585
-1.402 -0.314 -0.584
-1.402 -0.313 -0.583
-1.402 -0.313 -0.582
-1.402 -0.313 -0.581
-1.402 -0.313 -0.580
-1.402 -0.313 -0.579
-1.402 -0.314 -0.578
-1.403 -0.314 -0.576
-1.403 -0.314 -0.575
-1.403 -0.315 -0.575
-1.403 -0.314 -0.574
-1.403 -0.315 -0.573
-1.404 -0.315 -0.572
-1.404 -0.315 -0.572
-1.405 -0.315 -0.571
-1.405 -0.315 -0.570
-1.406 -0.316 -0.568
-1.406 -0.316 -0.568
-1.406 -0.316 -0.567
-1.406 -0.317 -0.566
-1.406 -0.317 -0.565
-1.406 -0.317 -0.564
-1.407 -0.317 -0.563
-1.407 -0.317 -0.562
-1.407 -0.317 -0.561
-1.407 -0.317 -0.560
-1.407 -0.317 -0.559
-1.407 -0.318 -0.558
-1.407 -0.318 -0.557
-1.407 -0.318 -0.556
-1.407 -0.318 -0.555
-1.407 -0.318 -0.554
-1.407 -0.318 -0.553
-1.407 -0.318 -0.552
-1.407 -0.318 -0.551
-1.407 -0.318 -0.550
-1.407 -0.318 -0.549
-1.407 -0.318 -0.548
-1.407 -0.318 -0.547
-1.406 -0.318 -0.546
-1.406 -0.318 -0.545
-1.406 -0.318 -0.544
-1.406 -0.318 -0.543
-1.406 -0.317 -0.542
-1.406 -0.316 -0.541
-1.407 -0.317 -0.540
-1.406 -0.316 -0.539
-1.406 -0.315 -0.538
-1.406 -0.314 -0.537
-1.406 -0.312 -0.536
-1.408 -0.309 -0.534
-1.409 -0.305 -0.533
-1.410 -0.299 -0.532
-1.411 -0.292 -0.531
-1.412 -0.285 -0.531
-1.413 -0.277 -0.531
-1.415 -0.268 -0.531
-1.416 -0.258 -0.531
-1.418 -0.249 -0.531
-1.419 -0.239 -0.531
-1.421 -0.229 -0.530
-1.422 -0.218 -0.530
-1.424 -0.208 -0.529
-1.425 -0.197 -0.528
-1.427 -0.187 -0.527
-1.429 -0.175 -0.526
-1.430 -0.164 -0.525
-1.432 -0.153 -0.523
-1.434 -0.141 -0.522
-1.435 -0.130 -0.521
-1.437 -0.118 -0.520
-1.438 -0.106 -0.519
-1.440 -0.094 -0.518
-1.441 -0.082 -0.516
-1.443 -0.069 -0.515
-1.445 -0.056 -0.514
-1.446 -0.043 -0.513
-1.448 -0.030 -0.512
-1.449 -0.018 -0.511
-1.451 -0.004 -0.510
-1.452 0.009 -0.509
-1.453 0.022 -0.508
-1.455 0.036 -0.507
-1.456 0.050 -0.506
-1.458 0.063 -0.506
-1.460 0.077 -0.505
-1.461 0.091 -0.504
-1.463 0.105 -0.504
-1.464 0.119 -0.503
-1.466 0.133 -0.503
-1.467 0.147 -0.502
-1.469 0.162 -0.502
-1.470 0.176 -0.502
-1.471 0.190 -0.501
-1.473 0.205 -0.501
-1.473 0.220 -0.501
-1.475 0.234 -0.500
-1.476 0.249 -0.500
-1.478 0.264 -0.501
-1.479 0.279 -0.501
-1.481 0.293 -0.500
-1.483 0.308 -0.501
-1.484 0.323 -0.501
-1.486 0.339 -0.502
-1.487 0.354 -0.503
-1.489 0.369 -0.503
-1.490 0.385 -0.504
-1.492 0.401 -0.505
-1.494 0.417 -0.506
-1.496 0.433 -0.507
-1.497 0.449 -0.509
-1.499 0.465 -0.510
-1.501 0.480 -0.511
-1.503 0.496 -0.513
-1.505 0.512 -0.514
-1.506 0.528 -0.516
-1.508 0.544 -0.517
-1.510 0.560 -0.519
-1.512 0.576 -0.520
-1.514 0.592 -0.522
-1.516 0.608 -0.524
-1.518 0.624 -0.525
-1.520 0.641 -0.527
-1.522 0.657 -0.529
-1.524 0.672 -0.531
-1.526 0.686 -0.533
-1.528 0.699 -0.534
-1.530 0.709 -0.535
-1.533 0.716 -0.536
-1.535 0.719 -0.537
-1.537 0.720 -0.539
-1.538 0.717 -0.540
-1.537 0.711 -0.542
-1.536 0.703 -0.544
-1.535 0.696 -0.546
-1.534 0.690 -0.548
-1.531 0.685 -0.549
-1.529 0.681 -0.550
-1.526 0.678 -0.550
-1.524 0.676 -0.550
-1.522 0.674 -0.549
-1.520 0.673 -0.549
-1.518 0.673 -0.549
-1.516 0.673 -0.548
-1.515 0.673 -0.548
-1.513 0.674 -0.548
-1.512 0.675 -0.548
-1.510 0.677 -0.547
-1.509 0.678 -0.547
-1.508 0.680 -0.547
-1.506 0.682 -0.547
-1.505 0.684 -0.546
-1.504 0.686 -0.546
-1.502 0.689 -0.546
-1.501 0.691 -0.546
-1.500 0.694 -0.545
-1.498 0.696 -0.545
-1.497 0.699 -0.545
-1.496 0.702 -0.545
-1.495 0.705 -0.545
-1.494 0.708 -0.545
-1.493 0.710 -0.545
-1.491 0.714 -0.545
-1.491 0.717 -0.545
-1.489 0.720 -0.544
-1.488 0.723 -0.544
-1.487 0.725 -0.544
-1.486 0.729 -0.544
-1.485 0.732 -0.544
-1.484 0.734 -0.543
-1.483 0.737 -0.543
-1.483 0.740 -0.543
-1.482 0.743 -0.542
-1.481 0.746 -0.542
-1.481 0.749 -0.542
-1.480 0.752 -0.542
-1.479 0.754 -0.541
-1.478 0.757 -0.541
-1.478 0.760 -0.541
-1.477 0.762 -0.540
-1.477 0.764 -0.540
-1.476 0.767 -0.540
-1.475 0.769 -0.540
-1.475 0.771 -0.539
-1.474 0.773 -0.539
-1.474 0.775 -0.539
-1.473 0.778 -0.539
-1.473 0.780 -0.539
-1.473 0.782 -0.538
-1.472 0.784 -0.538
-1.472 0.785 -0.538
-1.472 0.787 -0.538
-1.471 0.789 -0.537
-1.471 0.791 -0.537
-1.471 0.792 -0.537
-1.470 0.794 -0.537
-1.470 0.796 -0.537
-1.470 0.797 -0.536
-1.470 0.799 -0.536
-1.469 0.800 -0.536
-1.469 0.802 -0.536
-1.469 0.803 -0.536
-1.469 0.804 -0.536
-1.468 0.805 -0.535
-1.468 0.807 -0.535
-1.468 0.808 -0.535
-1.467 0.808 -0.535
-1.467 0.809 -0.535
-1.467 0.810 -0.535
-1.467 0.811 -0.535
-1.467 0.812 -0.534
-1.466 0.813 -0.534
