x y z
-0.418 -0.601 -0.769
-0.416 -0.602 -0.769
-0.414 -0.603 -0.768
-0.413 -0.604 -0.767
-0.411 -0.605 -0.766
-0.409 -0.606 -0.766
-0.408 -0.606 -0.765
-0.407 -0.607 -0.765
-0.405 -0.608 -0.765
-0.404 -0.608 -0.764
-0.403 -0.609 -0.764
-0.402 -0.610 -0.764
-0.401 -0.610 -0.764
-0.400 -0.611 -0.765
-0.399 -0.611 -0.765
-0.399 -0.612 -0.765
-0.398 -0.613 -0.765
-0.398 -0.613 -0.766
-0.397 -0.614 -0.766
-0.397 -0.614 -0.767
-0.397 -0.615 -0.767
-0.397 -0.615 -0.768
-0.397 -0.616 -0.769
-0.396 -0.616 -0.769
-0.396 -0.617 -0.770
-0.396 -0.617 -0.771
-0.396 -0.618 -0.771
-0.396 -0.618 -0.772
-0.396 -0.619 -0.773
-0.396 -0.619 -0.774
-0.396 -0.620 -0.775
-0.396 -0.620 -0.775
-0.396 -0.620 -0.776
-0.396 -0.621 -0.776
-0.396 -0.621 -0.777
-0.397 -0.621 -0.778
-0.397 -0.622 -0.778
-0.397 -0.622 -0.779
-0.396 -0.622 -0.779
-0.396 -0.622 -0.779
-0.396 -0.623 -0.780
-0.396 -0.623 -0.780
-0.395 -0.624 -0.780
-0.395 -0.624 -0.780
-0.394 -0.624 -0.780
-0.394 -0.625 -0.781
-0.393 -0.625 -0.781
-0.393 -0.626 -0.781
-0.392 -0.626 -0.781
-0.391 -0.627 -0.781
-0.390 -0.627 -0.781
-0.390 -0.628 -0.780
-0.389 -0.628 -0.780
-0.388 -0.629 -0.780
-0.387 -0.630 -0.780
-0.386 -0.630 -0.780
-0.385 -0.631 -0.779
-0.383 -0.632 -0.779
-0.382 -0.633 -0.778
-0.380 -0.633 -0.778
-0.379 -0.634 -0.777
-0.378 -0.635 -0.777
-0.376 -0.635 -0.776
-0.374 -0.636 -0.776
-0.373 -0.637 -0.775
-0.371 -0.638 -0.774
-0.370 -0.639 -0.773
-0.368 -0.639 -0.773
-0.367 -0.640 -0.772
-0.365 -0.641 -0.771
-0.364 -0.642 -0.770
-0.361 -0.642 -0.770
-0.359 -0.643 -0.769
-0.358 -0.644 -0.768
-0.356 -0.645 -0.768
-0.354 -0.645 -0.767
-0.353 -0.646 -0.766
-0.351 -0.647 -0.765
-0.350 -0.648 -0.765
-0.348 -0.649 -0.764
-0.347 -0.649 -0.764
-0.346 -0.650 -0.763
-0.344 -0.651 -0.762
-0.343 -0.651 -0.762
-0.342 -0.652 -0.761
-0.341 -0.652 -0.760
-0.339 -0.653 -0.760
-0.338 -0.653 -0.759
-0.337 -0.653 -0.759
-0.337 -0.655 -0.758
-0.335 -0.655 -0.758
-0.334 -0.655 -0.758
-0.333 -0.656 -0.757
-0.332 -0.656 -0.757
-0.332 -0.657 -0.757
-0.331 -0.657 -0.756
-0.330 -0.657 -0.756
-0.329 -0.658 -0.756
-0.329 -0.658 -0.756
-0.329 -0.659 -0.756
-0.328 -0.659 -0.756
-0.327 -0.659 -0.756
-0.327 -0.659 -0.756
-0.326 -0.660 -0.756
-0.326 -0.660 -0.756
-0.326 -0.660 -0.756
-0.325 -0.660 -0.755
-0.325 -0.660 -0.756
-0.326 -0.661 -0.755
-0.324 -0.661 -0.755
-0.325 -0.661 -0.755
-0.324 -0.661 -0.755
-0.324 -0.662 -0.755
-0.323 -0.662 -0.755
