x y z
-1.209 1.462 -0.393
-1.209 1.462 -0.391
-1.210 1.462 -0.389
-1.211 1.463 -0.387
-1.211 1.463 -0.385
-1.212 1.463 -0.383
-1.213 1.462 -0.382
-1.213 1.463 -0.380
-1.214 1.463 -0.378
-1.214 1.463 -0.376
-1.215 1.463 -0.374
-1.216 1.463 -0.372
-1.216 1.463 -0.371
-1.217 1.463 -0.369
-1.217 1.464 -0.367
-1.217 1.464 -0.365
-1.218 1.464 -0.363
-1.218 1.465 -0.362
-1.218 1.465 -0.360
-1.219 1.466 -0.359
-1.219 1.466 -0.357
-1.220 1.466 -0.356
-1.220 1.467 -0.354
-1.221 1.467 -0.353
-1.221 1.467 -0.351
-1.222 1.467 -0.350
-1.223 1.467 -0.348
-1.223 1.468 -0.347
-1.224 1.468 -0.346
-1.225 1.468 -0.344
-1.225 1.468 -0.343
-1.226 1.469 -0.342
-1.226 1.469 -0.340
-1.226 1.469 -0.339
-1.227 1.470 -0.338
-1.227 1.470 -0.336
-1.228 1.470 -0.335
-1.228 1.471 -0.334
-1.228 1.471 -0.333
-1.229 1.472 -0.332
-1.229 1.472 -0.330
-1.230 1.472 -0.329
-1.230 1.473 -0.328
-1.230 1.473 -0.327
-1.231 1.473 -0.326
-1.231 1.473 -0.325
-1.232 1.473 -0.324
-1.232 1.474 -0.323
-1.233 1.474 -0.322
-1.233 1.475 -0.320
-1.233 1.475 -0.319
-1.233 1.476 -0.318
-1.234 1.476 -0.317
-1.234 1.476 -0.316
-1.235 1.477 -0.315
-1.235 1.477 -0.314
-1.235 1.478 -0.313
-1.235 1.478 -0.312
-1.236 1.478 -0.311
-1.236 1.478 -0.310
-1.236 1.479 -0.309
-1.237 1.479 -0.308
-1.237 1.479 -0.307
-1.238 1.479 -0.306
-1.238 1.479 -0.305
-1.238 1.479 -0.304
-1.238 1.480 -0.303
-1.238 1.480 -0.302
-1.238 1.481 -0.301
-1.237 1.482 -0.299
-1.233 1.484 -0.298
-1.229 1.487 -0.297
-1.223 1.491 -0.296
-1.216 1.495 -0.296
-1.209 1.501 -0.295
-1.201 1.507 -0.296
-1.192 1.513 -0.296
-1.183 1.519 -0.295
-1.173 1.525 -0.295
-1.164 1.531 -0.295
-1.154 1.537 -0.294
-1.144 1.544 -0.293
-1.133 1.550 -0.292
-1.123 1.557 -0.291
-1.112 1.564 -0.290
-1.101 1.570 -0.289
-1.090 1.577 -0.288
-1.079 1.584 -0.287
-1.068 1.591 -0.286
-1.057 1.598 -0.285
-1.046 1.605 -0.284
-1.035 1.612 -0.283
-1.024 1.619 -0.282
-1.012 1.627 -0.281
-1.001 1.634 -0.281
-0.989 1.642 -0.280
-0.977 1.649 -0.279
-0.965 1.656 -0.279
-0.953 1.664 -0.278
-0.941 1.672 -0.278
-0.929 1.679 -0.277
-0.916 1.687 -0.277
-0.903 1.695 -0.277
-0.891 1.703 -0.277
-0.877 1.711 -0.277
-0.864 1.719 -0.277
-0.851 1.728 -0.277
-0.838 1.736 -0.277
-0.825 1.744 -0.278
-0.811 1.752 -0.278
-0.797 1.761 -0.279
-0.784 1.769 -0.280
-0.770 1.778 -0.281
-0.756 1.786 -0.282
-0.742 1.794 -0.282
-0.728 1.803 -0.283
-0.714 1.811 -0.284
-0.700 1.820 -0.286
-0.687 1.828 -0.287
-0.673 1.837 -0.288
-0.659 1.845 -0.290
-0.644 1.854 -0.291
-0.630 1.863 -0.293
-0.616 1.872 -0.295
-0.602 1.881 -0.297
-0.587 1.890 -0.298
-0.573 1.900 -0.300
-0.558 1.909 -0.302
-0.543 1.918 -0.304
-0.529 1.927 -0.306
-0.514 1.936 -0.308
-0.500 1.946 -0.310
-0.485 1.955 -0.313
-0.472 1.965 -0.314
-0.457 1.974 -0.316
-0.443 1.983 -0.319
-0.428 1.992 -0.321
-0.414 2.002 -0.323
-0.399 2.011 -0.326
-0.385 2.021 -0.328
-0.370 2.030 -0.330
-0.355 2.039 -0.333
-0.340 2.049 -0.336
-0.325 2.059 -0.338
-0.311 2.067 -0.341
-0.298 2.074 -0.343
-0.286 2.081 -0.345
-0.279 2.085 -0.346
-0.275 2.087 -0.347
-0.274 2.087 -0.348
-0.275 2.086 -0.349
-0.280 2.083 -0.351
-0.286 2.078 -0.353
-0.293 2.073 -0.354
-0.298 2.068 -0.355
-0.303 2.065 -0.356
-0.306 2.061 -0.356
-0.307 2.058 -0.356
-0.309 2.055 -0.356
-0.310 2.051 -0.356
-0.311 2.048 -0.356
-0.311 2.046 -0.355
-0.311 2.043 -0.355
-0.311 2.042 -0.354
-0.310 2.040 -0.354
-0.308 2.038 -0.355
-0.307 2.037 -0.354
-0.306 2.035 -0.354
-0.304 2.034 -0.354
-0.301 2.033 -0.354
-0.299 2.032 -0.354
-0.297 2.031 -0.354
-0.294 2.030 -0.354
-0.291 2.029 -0.354
-0.289 2.029 -0.353
-0.286 2.028 -0.353
-0.283 2.028 -0.353
-0.280 2.028 -0.352
-0.277 2.028 -0.352
-0.273 2.027 -0.353
-0.271 2.028 -0.351
-0.268 2.028 -0.351
-0.264 2.028 -0.351
-0.262 2.028 -0.350
-0.258 2.028 -0.350
-0.255 2.029 -0.349
-0.257 2.032 -0.345
-0.255 2.033 -0.343
-0.250 2.032 -0.344
-0.245 2.031 -0.346
-0.240 2.031 -0.346
-0.237 2.031 -0.346
-0.233 2.031 -0.347
-0.230 2.031 -0.346
-0.225 2.031 -0.347
-0.224 2.033 -0.346
-0.221 2.033 -0.346
-0.218 2.033 -0.345
-0.215 2.034 -0.345
-0.213 2.035 -0.345
-0.211 2.035 -0.344
-0.208 2.036 -0.344
-0.206 2.037 -0.344
-0.204 2.037 -0.344
-0.202 2.038 -0.343
-0.200 2.038 -0.343
-0.197 2.039 -0.343
-0.195 2.040 -0.343
-0.195 2.041 -0.342
-0.192 2.042 -0.342
-0.190 2.042 -0.342
-0.188 2.043 -0.342
-0.186 2.043 -0.341
-0.185 2.044 -0.341
-0.183 2.045 -0.341
-0.182 2.046 -0.341
-0.180 2.046 -0.340
-0.178 2.047 -0.340
-0.177 2.048 -0.340
-0.176 2.049 -0.340
-0.174 2.049 -0.339
-0.173 2.049 -0.339
-0.173 2.051 -0.339
-0.170 2.051 -0.339
-0.171 2.052 -0.338
-0.169 2.052 -0.338
-0.168 2.053 -0.338
-0.168 2.053 -0.337
-0.166 2.053 -0.337
-0.166 2.054 -0.336
-0.164 2.054 -0.336
-0.162 2.054 -0.335
-0.161 2.054 -0.335
-0.160 2.054 -0.334
-0.160 2.054 -0.333
-0.158 2.054 -0.333
-0.158 2.054 -0.332
-0.157 2.054 -0.332
-0.156 2.054 -0.331
-0.155 2.054 -0.331
-0.154 2.054 -0.330
-0.154 2.054 -0.329
-0.153 2.055 -0.329
-0.151 2.054 -0.329
-0.150 2.054 -0.327
-0.149 2.055 -0.327
-0.148 2.054 -0.326
-0.147 2.055 -0.325
-0.146 2.055 -0.324
-0.144 2.054 -0.323
-0.143 2.055 -0.323
-0.142 2.055 -0.322
-0.141 2.055 -0.321
-0.139 2.055 -0.320
-0.138 2.055 -0.319
-0.137 2.055 -0.318
-0.136 2.055 -0.317
-0.135 2.055 -0.316
-0.133 2.055 -0.315
-0.133 2.056 -0.314
-0.131 2.055 -0.313
-0.130 2.055 -0.312
-0.128 2.055 -0.311
-0.127 2.055 -0.310
-0.125 2.054 -0.309
-0.124 2.054 -0.308
-0.123 2.054 -0.307
-0.122 2.054 -0.306
-0.120 2.054 -0.305
-0.119 2.054 -0.304
-0.117 2.054 -0.302
-0.116 2.054 -0.301
-0.115 2.054 -0.300
-0.113 2.054 -0.299
-0.111 2.055 -0.298
-0.110 2.055 -0.297
-0.109 2.055 -0.296
-0.107 2.056 -0.295
-0.106 2.056 -0.294
-0.104 2.056 -0.293
-0.103 2.056 -0.291
-0.102 2.057 -0.290
-0.100 2.057 -0.289
-0.099 2.057 -0.288
-0.097 2.057 -0.287
-0.096 2.057 -0.286
-0.095 2.058 -0.285
-0.094 2.058 -0.284
-0.093 2.058 -0.283
-0.091 2.058 -0.282
-0.090 2.058 -0.281
-0.089 2.058 -0.280
-0.088 2.059 -0.279
-0.087 2.059 -0.277
-0.086 2.059 -0.276
-0.084 2.059 -0.275
-0.083 2.059 -0.274
-0.083 2.060 -0.273
-0.082 2.060 -0.272
-0.081 2.060 -0.271
