x y z
-1.338 -0.252 -0.592
-1.337 -0.252 -0.591
-1.337 -0.252 -0.590
-1.337 -0.252 -0.589
-1.337 -0.252 -0.588
-1.337 -0.252 -0.587
-1.337 -0.252 -0.586
-1.336 -0.252 -0.585
-1.336 -0.252 -0.584
-1.336 -0.252 -0.583
-1.336 -0.253 -0.582
-1.335 -0.253 -0.581
-1.335 -0.253 -0.580
-1.335 -0.253 -0.580
-1.335 -0.254 -0.579
-1.335 -0.254 -0.578
-1.335 -0.254 -0.577
-1.335 -0.254 -0.576
-1.334 -0.254 -0.575
-1.334 -0.254 -0.574
-1.334 -0.254 -0.573
-1.334 -0.254 -0.572
-1.333 -0.254 -0.571
-1.333 -0.254 -0.570
-1.333 -0.254 -0.569
-1.333 -0.254 -0.568
-1.332 -0.253 -0.567
-1.332 -0.254 -0.566
-1.332 -0.254 -0.565
-1.332 -0.254 -0.564
-1.331 -0.254 -0.563
-1.331 -0.254 -0.562
-1.330 -0.255 -0.561
-1.330 -0.255 -0.560
-1.330 -0.255 -0.559
-1.329 -0.255 -0.558
-1.329 -0.256 -0.557
-1.329 -0.256 -0.556
-1.329 -0.256 -0.555
-1.328 -0.256 -0.554
-1.328 -0.256 -0.553
-1.328 -0.256 -0.552
-1.327 -0.256 -0.551
-1.327 -0.256 -0.550
-1.326 -0.256 -0.549
-1.326 -0.256 -0.548
-1.325 -0.256 -0.547
-1.325 -0.256 -0.545
-1.324 -0.256 -0.544
-1.324 -0.256 -0.543
-1.323 -0.256 -0.542
-1.323 -0.257 -0.541
-1.322 -0.257 -0.540
-1.322 -0.257 -0.539
-1.321 -0.257 -0.538
-1.321 -0.257 -0.537
-1.320 -0.257 -0.536
-1.320 -0.257 -0.535
-1.319 -0.256 -0.534
-1.319 -0.256 -0.533
-1.318 -0.256 -0.532
-1.318 -0.255 -0.531
-1.317 -0.255 -0.530
-1.317 -0.255 -0.529
-1.317 -0.254 -0.528
-1.316 -0.254 -0.527
-1.316 -0.254 -0.526
-1.315 -0.253 -0.525
-1.315 -0.252 -0.524
-1.314 -0.251 -0.523
-1.314 -0.250 -0.522
-1.314 -0.248 -0.521
-1.313 -0.246 -0.520
-1.313 -0.244 -0.519
-1.313 -0.242 -0.518
-1.313 -0.239 -0.518
-1.313 -0.236 -0.517
-1.313 -0.233 -0.517
-1.312 -0.229 -0.516
-1.312 -0.226 -0.516
-1.312 -0.222 -0.515
-1.312 -0.218 -0.515
-1.312 -0.214 -0.515
-1.313 -0.209 -0.514
-1.313 -0.204 -0.514
-1.314 -0.199 -0.514
-1.314 -0.194 -0.514
-1.315 -0.189 -0.514
-1.315 -0.184 -0.513
-1.315 -0.178 -0.514
-1.316 -0.172 -0.513
-1.316 -0.167 -0.513
-1.316 -0.161 -0.512
-1.316 -0.155 -0.512
-1.316 -0.150 -0.511
-1.316 -0.144 -0.511
-1.316 -0.138 -0.510
-1.316 -0.132 -0.509
-1.316 -0.126 -0.509
-1.316 -0.120 -0.508
-1.315 -0.114 -0.507
-1.315 -0.108 -0.506
-1.315 -0.101 -0.506
-1.315 -0.095 -0.505
-1.315 -0.089 -0.504
-1.315 -0.083 -0.504
-1.315 -0.076 -0.503
