x y z
-1.863 0.216 -0.459
-1.862 0.217 -0.459
-1.862 0.217 -0.458
-1.861 0.218 -0.458
-1.861 0.219 -0.457
-1.860 0.220 -0.457
-1.859 0.220 -0.456
-1.858 0.221 -0.456
-1.858 0.222 -0.455
-1.857 0.222 -0.455
-1.856 0.222 -0.454
-1.856 0.223 -0.454
-1.855 0.224 -0.453
-1.855 0.224 -0.452
-1.854 0.224 -0.452
-1.853 0.225 -0.451
-1.852 0.225 -0.451
-1.852 0.226 -0.450
-1.851 0.226 -0.449
-1.850 0.226 -0.449
-1.850 0.227 -0.448
-1.849 0.227 -0.447
-1.848 0.227 -0.447
-1.847 0.228 -0.446
-1.847 0.228 -0.445
-1.844 0.229 -0.444
-1.844 0.229 -0.444
-1.843 0.230 -0.443
-1.842 0.230 -0.442
-1.841 0.231 -0.441
-1.840 0.231 -0.441
-1.839 0.231 -0.440
-1.838 0.232 -0.439
-1.838 0.232 -0.438
-1.837 0.232 -0.437
-1.836 0.233 -0.436
-1.835 0.233 -0.435
-1.834 0.234 -0.435
-1.833 0.234 -0.434
-1.832 0.234 -0.433
-1.831 0.235 -0.432
-1.830 0.235 -0.431
-1.829 0.236 -0.430
-1.827 0.236 -0.429
-1.826 0.237 -0.428
-1.825 0.237 -0.427
-1.824 0.238 -0.426
-1.823 0.239 -0.425
-1.822 0.240 -0.424
-1.821 0.240 -0.423
-1.820 0.241 -0.422
-1.819 0.242 -0.421
-1.819 0.243 -0.420
-1.817 0.243 -0.419
-1.817 0.244 -0.418
-1.816 0.245 -0.417
-1.815 0.246 -0.416
-1.814 0.247 -0.415
-1.813 0.247 -0.414
-1.812 0.248 -0.413
-1.811 0.249 -0.412
-1.810 0.250 -0.410
-1.809 0.250 -0.409
-1.808 0.251 -0.408
-1.807 0.252 -0.407
-1.806 0.252 -0.406
-1.805 0.253 -0.405
-1.804 0.254 -0.404
-1.803 0.254 -0.403
-1.803 0.255 -0.402
-1.803 0.256 -0.401
-1.802 0.257 -0.400
-1.801 0.257 -0.399
-1.800 0.258 -0.398
-1.800 0.259 -0.397
