x y z
-0.989 1.748 -0.315
-0.989 1.748 -0.314
-0.989 1.748 -0.313
-0.988 1.749 -0.313
-0.988 1.749 -0.312
-0.988 1.749 -0.311
-0.988 1.749 -0.311
-0.988 1.749 -0.310
-0.988 1.749 -0.309
-0.988 1.749 -0.309
-0.988 1.749 -0.308
-0.988 1.748 -0.308
-0.988 1.749 -0.307
-0.988 1.749 -0.306
-0.988 1.748 -0.305
-0.988 1.748 -0.305
-0.988 1.748 -0.304
-0.988 1.748 -0.303
-0.988 1.748 -0.302
-0.988 1.748 -0.301
-0.988 1.748 -0.300
-0.987 1.748 -0.300
-0.988 1.748 -0.299
-0.987 1.748 -0.298
-0.987 1.747 -0.297
-0.987 1.748 -0.296
-0.986 1.748 -0.295
-0.986 1.747 -0.294
-0.986 1.747 -0.293
-0.986 1.747 -0.292
-0.985 1.747 -0.291
-0.985 1.747 -0.290
-0.985 1.747 -0.289
-0.984 1.747 -0.288
-0.984 1.747 -0.287
-0.984 1.746 -0.286
-0.984 1.746 -0.285
-0.983 1.747 -0.284
-0.983 1.746 -0.283
-0.983 1.746 -0.282
-0.982 1.746 -0.280
-0.981 1.746 -0.279
-0.980 1.746 -0.278
-0.980 1.747 -0.277
-0.979 1.747 -0.276
-0.979 1.747 -0.275
-0.978 1.747 -0.273
-0.978 1.747 -0.272
-0.977 1.747 -0.271
-0.977 1.747 -0.270
-0.976 1.747 -0.269
-0.976 1.747 -0.267
-0.975 1.747 -0.266
-0.975 1.747 -0.265
-0.974 1.747 -0.263
-0.973 1.747 -0.262
-0.973 1.747 -0.261
-0.972 1.747 -0.260
-0.972 1.747 -0.258
-0.972 1.747 -0.257
-0.971 1.747 -0.256
-0.970 1.747 -0.254
-0.970 1.747 -0.253
-0.969 1.747 -0.252
-0.969 1.747 -0.250
-0.968 1.747 -0.249
-0.968 1.748 -0.248
-0.967 1.748 -0.246
-0.967 1.748 -0.245
-0.966 1.748 -0.244
-0.966 1.748 -0.243
-0.965 1.748 -0.241
-0.965 1.748 -0.240
-0.964 1.748 -0.239
-0.964 1.748 -0.237
-0.963 1.748 -0.236
-0.963 1.748 -0.235
-0.962 1.748 -0.234
-0.961 1.748 -0.233
-0.961 1.748 -0.231
-0.961 1.748 -0.230
-0.960 1.748 -0.229
-0.960 1.748 -0.227
-0.960 1.748 -0.226
-0.959 1.748 -0.225
-0.959 1.747 -0.224
