x y z
-1.884 -0.191 -0.518
-1.881 -0.190 -0.518
-1.877 -0.191 -0.517
-1.873 -0.190 -0.516
-1.868 -0.191 -0.515
-1.864 -0.191 -0.515
-1.858 -0.191 -0.514
-1.853 -0.191 -0.514
-1.848 -0.192 -0.513
-1.842 -0.192 -0.513
-1.836 -0.192 -0.513
-1.830 -0.193 -0.513
-1.825 -0.193 -0.514
-1.819 -0.194 -0.514
-1.812 -0.194 -0.514
-1.806 -0.195 -0.515
-1.799 -0.195 -0.515
-1.793 -0.195 -0.515
-1.786 -0.196 -0.516
-1.779 -0.196 -0.516
-1.772 -0.197 -0.517
-1.765 -0.197 -0.517
-1.757 -0.198 -0.518
-1.750 -0.198 -0.519
-1.743 -0.198 -0.519
-1.735 -0.199 -0.520
-1.728 -0.199 -0.521
-1.721 -0.199 -0.522
-1.713 -0.200 -0.523
-1.705 -0.201 -0.524
-1.697 -0.201 -0.525
-1.690 -0.202 -0.526
-1.682 -0.202 -0.527
-1.674 -0.203 -0.528
-1.666 -0.203 -0.529
-1.658 -0.204 -0.531
-1.650 -0.204 -0.532
-1.642 -0.205 -0.533
-1.633 -0.206 -0.535
-1.625 -0.207 -0.536
-1.617 -0.207 -0.537
-1.608 -0.208 -0.539
-1.600 -0.209 -0.540
-1.591 -0.210 -0.541
-1.582 -0.211 -0.543
-1.573 -0.212 -0.544
-1.564 -0.212 -0.545
-1.555 -0.213 -0.547
-1.546 -0.214 -0.548
-1.537 -0.215 -0.550
-1.527 -0.215 -0.551
-1.518 -0.216 -0.552
-1.508 -0.217 -0.554
-1.499 -0.218 -0.555
-1.489 -0.218 -0.557
-1.479 -0.219 -0.558
-1.469 -0.220 -0.559
-1.460 -0.220 -0.561
-1.450 -0.221 -0.562
-1.440 -0.221 -0.564
-1.430 -0.222 -0.565
-1.419 -0.223 -0.566
-1.409 -0.223 -0.568
-1.399 -0.224 -0.569
-1.389 -0.225 -0.570
-1.378 -0.225 -0.572
-1.368 -0.226 -0.573
-1.357 -0.227 -0.574
-1.347 -0.227 -0.576
-1.337 -0.228 -0.577
-1.326 -0.229 -0.578
-1.316 -0.229 -0.580
-1.305 -0.230 -0.581
-1.295 -0.231 -0.582
-1.284 -0.231 -0.584
-1.275 -0.232 -0.585
-1.266 -0.233 -0.587
-1.261 -0.234 -0.588
-1.257 -0.236 -0.589
-1.256 -0.236 -0.590
-1.257 -0.237 -0.591
-1.260 -0.237 -0.593
-1.264 -0.237 -0.595
-1.269 -0.237 -0.597
-1.274 -0.236 -0.599
-1.278 -0.236 -0.601
-1.281 -0.235 -0.603
-1.284 -0.235 -0.605
-1.287 -0.235 -0.607
-1.289 -0.235 -0.608
-1.290 -0.235 -0.609
-1.292 -0.235 -0.610
-1.293 -0.235 -0.610
-1.294 -0.235 -0.611
-1.295 -0.235 -0.611
-1.295 -0.235 -0.612
-1.296 -0.236 -0.612
-1.296 -0.236 -0.612
-1.296 -0.236 -0.612
-1.296 -0.237 -0.612
-1.296 -0.237 -0.612
-1.295 -0.237 -0.612
-1.295 -0.238 -0.612
-1.294 -0.239 -0.612
-1.293 -0.239 -0.611
-1.292 -0.240 -0.611
-1.291 -0.240 -0.610
-1.290 -0.241 -0.610
-1.289 -0.242 -0.609
-1.288 -0.242 -0.609
-1.286 -0.243 -0.608
-1.285 -0.244 -0.607
-1.283 -0.245 -0.606
-1.282 -0.246 -0.605
-1.280 -0.247 -0.604
-1.279 -0.248 -0.603
-1.277 -0.248 -0.602
-1.275 -0.249 -0.601
-1.274 -0.250 -0.600
-1.272 -0.251 -0.599
-1.271 -0.252 -0.598
-1.269 -0.253 -0.597
-1.267 -0.254 -0.596
-1.266 -0.255 -0.595
-1.264 -0.256 -0.594
-1.263 -0.257 -0.593
-1.262 -0.258 -0.592
-1.260 -0.259 -0.591
-1.259 -0.259 -0.590
-1.258 -0.260 -0.589
-1.257 -0.261 -0.588
-1.256 -0.262 -0.587
-1.255 -0.262 -0.586
-1.254 -0.263 -0.585
-1.253 -0.264 -0.585
-1.252 -0.265 -0.584
-1.252 -0.265 -0.583
-1.251 -0.266 -0.583
-1.250 -0.266 -0.583
-1.250 -0.267 -0.582
-1.250 -0.268 -0.582
-1.249 -0.268 -0.581
-1.249 -0.269 -0.581
-1.249 -0.269 -0.581
-1.249 -0.270 -0.581
-1.249 -0.270 -0.581
-1.249 -0.271 -0.581
-1.249 -0.271 -0.581
-1.249 -0.271 -0.581
-1.249 -0.272 -0.581
-1.249 -0.272 -0.581
-1.250 -0.273 -0.582
-1.250 -0.273 -0.582
-1.250 -0.274 -0.582
-1.250 -0.274 -0.582
-1.251 -0.274 -0.583
-1.251 -0.275 -0.583
-1.252 -0.274 -0.583
-1.252 -0.275 -0.583
-1.253 -0.275 -0.584
-1.253 -0.275 -0.584
-1.254 -0.275 -0.584
-1.255 -0.275 -0.584
-1.255 -0.275 -0.584
-1.256 -0.276 -0.585
-1.256 -0.276 -0.585
-1.256 -0.276 -0.585
-1.257 -0.277 -0.585
-1.257 -0.277 -0.585
-1.257 -0.277 -0.585
-1.257 -0.277 -0.585
-1.258 -0.278 -0.585
-1.258 -0.278 -0.585
-1.257 -0.279 -0.584
-1.257 -0.279 -0.584
-1.257 -0.280 -0.584
-1.257 -0.280 -0.584
-1.256 -0.281 -0.583
-1.256 -0.281 -0.583
-1.256 -0.281 -0.583
-1.255 -0.282 -0.582
-1.254 -0.282 -0.582
-1.254 -0.283 -0.581
-1.253 -0.283 -0.580
-1.252 -0.284 -0.580
-1.251 -0.284 -0.579
-1.250 -0.285 -0.578
-1.249 -0.285 -0.578
-1.248 -0.286 -0.577
-1.247 -0.286 -0.576
-1.246 -0.287 -0.575
-1.245 -0.287 -0.574
-1.244 -0.288 -0.573
-1.243 -0.288 -0.573
-1.241 -0.289 -0.572
-1.240 -0.290 -0.571
-1.239 -0.290 -0.570
-1.238 -0.291 -0.569
-1.236 -0.292 -0.568
-1.235 -0.292 -0.567
-1.234 -0.293 -0.566
-1.232 -0.293 -0.565
-1.231 -0.294 -0.564
-1.230 -0.295 -0.563
-1.229 -0.295 -0.562
-1.227 -0.296 -0.561
-1.226 -0.296 -0.560
-1.225 -0.297 -0.559
-1.224 -0.298 -0.558
-1.223 -0.298 -0.557
-1.222 -0.299 -0.557
-1.220 -0.300 -0.556
-1.219 -0.300 -0.555
-1.218 -0.301 -0.554
-1.217 -0.301 -0.553
-1.217 -0.302 -0.553
-1.216 -0.303 -0.552
-1.215 -0.303 -0.551
