x y z
-1.417 -0.259 -0.634
-1.417 -0.259 -0.632
-1.418 -0.259 -0.631
-1.417 -0.258 -0.629
-1.418 -0.258 -0.628
-1.418 -0.258 -0.626
-1.418 -0.258 -0.625
-1.418 -0.258 -0.623
-1.419 -0.258 -0.622
-1.419 -0.258 -0.620
-1.419 -0.258 -0.619
-1.420 -0.258 -0.617
-1.420 -0.258 -0.616
-1.420 -0.258 -0.614
-1.420 -0.258 -0.613
-1.420 -0.257 -0.611
-1.420 -0.257 -0.610
-1.420 -0.257 -0.608
-1.420 -0.257 -0.607
-1.420 -0.257 -0.605
-1.420 -0.257 -0.603
-1.420 -0.257 -0.602
-1.420 -0.257 -0.601
-1.421 -0.256 -0.599
-1.421 -0.256 -0.598
-1.421 -0.256 -0.596
-1.421 -0.256 -0.595
-1.421 -0.256 -0.593
-1.421 -0.256 -0.592
-1.421 -0.256 -0.590
-1.421 -0.256 -0.589
-1.422 -0.256 -0.588
-1.422 -0.257 -0.586
-1.422 -0.257 -0.585
-1.422 -0.257 -0.583
-1.421 -0.257 -0.582
-1.421 -0.257 -0.580
-1.421 -0.257 -0.579
-1.421 -0.257 -0.577
-1.421 -0.257 -0.576
-1.421 -0.257 -0.575
-1.421 -0.258 -0.573
-1.421 -0.257 -0.572
-1.421 -0.258 -0.571
-1.421 -0.258 -0.569
-1.421 -0.258 -0.568
-1.421 -0.258 -0.567
-1.421 -0.258 -0.566
-1.421 -0.258 -0.565
-1.421 -0.258 -0.563
-1.421 -0.259 -0.562
-1.421 -0.259 -0.561
-1.421 -0.259 -0.560
-1.421 -0.260 -0.558
-1.421 -0.260 -0.557
-1.421 -0.260 -0.556
-1.421 -0.260 -0.555
-1.421 -0.260 -0.553
-1.421 -0.260 -0.552
-1.421 -0.259 -0.551
-1.421 -0.259 -0.550
-1.421 -0.259 -0.549
-1.421 -0.259 -0.547
-1.420 -0.259 -0.546
-1.419 -0.258 -0.545
-1.417 -0.258 -0.544
-1.414 -0.257 -0.543
-1.412 -0.256 -0.542
-1.409 -0.255 -0.541
-1.406 -0.254 -0.540
-1.403 -0.251 -0.538
-1.401 -0.247 -0.537
-1.399 -0.241 -0.535
-1.397 -0.234 -0.534
-1.396 -0.226 -0.534
-1.395 -0.216 -0.534
-1.394 -0.206 -0.534
-1.394 -0.194 -0.534
-1.393 -0.182 -0.535
-1.392 -0.170 -0.534
-1.390 -0.158 -0.534
-1.389 -0.145 -0.533
-1.387 -0.132 -0.532
-1.386 -0.119 -0.532
-1.384 -0.106 -0.531
-1.383 -0.093 -0.530
-1.382 -0.080 -0.529
-1.381 -0.066 -0.528
-1.380 -0.053 -0.528
-1.379 -0.041 -0.527
-1.379 -0.027 -0.527
-1.379 -0.014 -0.527
-1.378 -0.002 -0.526
-1.377 0.011 -0.526
-1.377 0.024 -0.526
-1.376 0.036 -0.526
-1.376 0.049 -0.526
-1.376 0.062 -0.525
-1.376 0.075 -0.525
-1.375 0.087 -0.525
-1.374 0.100 -0.525
-1.374 0.114 -0.525
-1.373 0.127 -0.525
-1.373 0.140 -0.525
-1.372 0.153 -0.525
-1.371 0.167 -0.525
-1.370 0.180 -0.525
-1.369 0.194 -0.525
-1.368 0.208 -0.525
-1.367 0.222 -0.526
-1.366 0.237 -0.526
-1.365 0.251 -0.526
-1.364 0.266 -0.527
-1.363 0.280 -0.527
-1.362 0.295 -0.528
-1.362 0.310 -0.529
-1.361 0.324 -0.530
-1.360 0.340 -0.530
-1.359 0.355 -0.531
-1.358 0.370 -0.532
-1.357 0.386 -0.533
-1.357 0.401 -0.535
-1.356 0.417 -0.536
-1.355 0.433 -0.537
-1.354 0.449 -0.538
-1.353 0.465 -0.539
-1.352 0.481 -0.540
-1.351 0.497 -0.542
-1.351 0.514 -0.543
-1.350 0.530 -0.544
-1.349 0.546 -0.546
-1.348 0.563 -0.547
-1.348 0.579 -0.548
-1.347 0.595 -0.549
-1.346 0.611 -0.550
-1.345 0.628 -0.551
-1.345 0.644 -0.553
-1.344 0.660 -0.554
-1.343 0.677 -0.555
-1.343 0.693 -0.557
-1.342 0.709 -0.558
-1.341 0.725 -0.559
-1.340 0.742 -0.560
-1.339 0.758 -0.561
-1.339 0.774 -0.563
-1.338 0.789 -0.564
-1.338 0.803 -0.565
-1.337 0.816 -0.566
-1.337 0.826 -0.566
-1.336 0.832 -0.566
-1.336 0.835 -0.567
-1.335 0.835 -0.568
-1.334 0.832 -0.570
-1.333 0.826 -0.572
-1.333 0.819 -0.575
-1.332 0.812 -0.577
-1.330 0.807 -0.578
-1.328 0.804 -0.580
-1.325 0.801 -0.580
-1.322 0.798 -0.580
-1.319 0.795 -0.580
-1.316 0.794 -0.580
-1.313 0.792 -0.580
-1.310 0.792 -0.580
-1.304 0.792 -0.578
-1.303 0.792 -0.579
-1.300 0.792 -0.579
-1.297 0.793 -0.579
-1.294 0.794 -0.578
-1.292 0.796 -0.578
-1.289 0.797 -0.577
-1.286 0.799 -0.577
-1.283 0.801 -0.577
-1.280 0.803 -0.576
-1.278 0.806 -0.576
-1.274 0.808 -0.575
-1.272 0.810 -0.575
-1.270 0.813 -0.574
-1.267 0.816 -0.574
-1.264 0.819 -0.574
-1.262 0.822 -0.573
-1.260 0.825 -0.572
-1.257 0.828 -0.572
-1.255 0.831 -0.572
-1.252 0.835 -0.571
-1.252 0.837 -0.571
-1.250 0.841 -0.570
-1.248 0.844 -0.570
-1.246 0.847 -0.570
-1.244 0.850 -0.570
-1.242 0.853 -0.569
-1.240 0.856 -0.569
-1.239 0.860 -0.569
-1.237 0.863 -0.569
-1.235 0.865 -0.568
-1.233 0.868 -0.568
-1.231 0.871 -0.568
-1.229 0.874 -0.568
-1.228 0.877 -0.567
-1.226 0.879 -0.567
-1.225 0.882 -0.567
-1.223 0.884 -0.567
-1.222 0.887 -0.567
-1.220 0.889 -0.567
-1.219 0.892 -0.567
-1.218 0.894 -0.567
-1.217 0.896 -0.567
-1.216 0.898 -0.568
-1.214 0.900 -0.567
-1.213 0.903 -0.568
-1.212 0.904 -0.568
-1.211 0.906 -0.568
-1.211 0.908 -0.568
-1.210 0.910 -0.568
-1.209 0.911 -0.569
-1.208 0.913 -0.569
-1.207 0.915 -0.569
-1.206 0.916 -0.569
-1.205 0.918 -0.569
-1.205 0.919 -0.570
-1.204 0.920 -0.570
-1.203 0.922 -0.570
-1.202 0.923 -0.570
-1.202 0.925 -0.570
-1.201 0.926 -0.571
