x y z
-1.171 2.527 -0.166
-1.170 2.527 -0.166
-1.170 2.527 -0.164
-1.168 2.526 -0.164
-1.168 2.526 -0.163
-1.167 2.526 -0.162
-1.167 2.526 -0.160
-1.165 2.525 -0.160
-1.164 2.525 -0.159
-1.164 2.524 -0.158
-1.163 2.524 -0.156
-1.162 2.524 -0.155
-1.161 2.523 -0.154
-1.160 2.523 -0.152
-1.160 2.523 -0.151
-1.158 2.522 -0.150
-1.157 2.522 -0.149
-1.156 2.522 -0.148
-1.156 2.521 -0.146
-1.154 2.521 -0.145
-1.153 2.521 -0.144
-1.152 2.520 -0.143
-1.151 2.520 -0.142
-1.150 2.520 -0.140
-1.149 2.520 -0.139
-1.147 2.519 -0.139
-1.146 2.519 -0.137
-1.145 2.519 -0.135
-1.144 2.519 -0.134
-1.143 2.519 -0.133
-1.141 2.518 -0.132
-1.141 2.518 -0.130
-1.139 2.518 -0.129
-1.138 2.518 -0.128
-1.137 2.517 -0.126
-1.136 2.517 -0.125
-1.135 2.517 -0.124
-1.133 2.517 -0.123
-1.132 2.517 -0.122
-1.131 2.516 -0.120
-1.130 2.516 -0.119
-1.129 2.516 -0.117
-1.128 2.516 -0.116
-1.127 2.516 -0.115
-1.127 2.516 -0.114
-1.126 2.516 -0.112
-1.125 2.515 -0.111
-1.124 2.515 -0.110
-1.123 2.515 -0.109
-1.123 2.515 -0.108
-1.122 2.515 -0.107
-1.121 2.515 -0.105
-1.120 2.514 -0.104
-1.120 2.514 -0.103
-1.119 2.514 -0.102
-1.118 2.514 -0.100
-1.117 2.514 -0.099
-1.116 2.514 -0.098
-1.115 2.514 -0.097
-1.114 2.514 -0.096
-1.113 2.514 -0.094
-1.112 2.513 -0.093
-1.111 2.513 -0.092
-1.110 2.513 -0.090
-1.110 2.513 -0.089
-1.108 2.512 -0.088
-1.108 2.512 -0.087
-1.107 2.512 -0.085
-1.106 2.510 -0.085
-1.106 2.511 -0.083
