x y z
-0.558 2.585 -0.319
-0.556 2.584 -0.319
-0.554 2.583 -0.317
-0.550 2.581 -0.319
-0.547 2.581 -0.319
-0.546 2.580 -0.317
-0.543 2.579 -0.318
-0.539 2.579 -0.318
-0.536 2.578 -0.318
-0.533 2.577 -0.318
-0.529 2.577 -0.318
-0.526 2.576 -0.318
-0.523 2.576 -0.318
-0.519 2.576 -0.318
-0.516 2.575 -0.318
-0.513 2.575 -0.317
-0.509 2.574 -0.317
-0.506 2.574 -0.317
-0.503 2.574 -0.317
-0.500 2.573 -0.317
-0.497 2.574 -0.317
-0.494 2.573 -0.317
-0.491 2.573 -0.317
-0.488 2.573 -0.317
-0.486 2.572 -0.317
-0.483 2.572 -0.317
-0.481 2.572 -0.317
-0.478 2.572 -0.317
-0.476 2.572 -0.317
-0.474 2.572 -0.317
-0.472 2.572 -0.317
-0.470 2.572 -0.317
-0.467 2.572 -0.318
-0.466 2.573 -0.318
-0.464 2.573 -0.318
-0.462 2.573 -0.318
-0.460 2.573 -0.318
-0.459 2.574 -0.318
-0.457 2.574 -0.318
-0.456 2.575 -0.319
-0.454 2.575 -0.319
-0.453 2.576 -0.319
-0.451 2.576 -0.320
-0.450 2.576 -0.320
-0.448 2.577 -0.320
-0.447 2.577 -0.320
-0.446 2.577 -0.320
-0.444 2.577 -0.320
-0.443 2.578 -0.321
-0.442 2.578 -0.321
-0.441 2.578 -0.321
-0.440 2.578 -0.321
-0.439 2.578 -0.321
-0.438 2.578 -0.321
-0.438 2.578 -0.321
-0.437 2.578 -0.322
-0.436 2.578 -0.322
-0.435 2.578 -0.322
-0.434 2.578 -0.322
-0.433 2.578 -0.322
-0.432 2.578 -0.322
-0.431 2.578 -0.323
-0.430 2.578 -0.322
-0.429 2.578 -0.322
-0.428 2.578 -0.322
-0.427 2.578 -0.322
-0.426 2.578 -0.322
-0.425 2.577 -0.322
-0.424 2.577 -0.322
-0.423 2.577 -0.321
-0.422 2.577 -0.321
-0.421 2.576 -0.321
-0.420 2.576 -0.320
-0.419 2.576 -0.320
-0.418 2.575 -0.320
-0.417 2.575 -0.319
-0.416 2.575 -0.319
-0.415 2.574 -0.319
-0.413 2.574 -0.319
-0.412 2.573 -0.318
-0.411 2.573 -0.318
-0.410 2.573 -0.317
-0.409 2.572 -0.317
-0.407 2.572 -0.316
-0.406 2.572 -0.316
-0.404 2.572 -0.316
-0.403 2.571 -0.315
-0.401 2.571 -0.315
-0.399 2.571 -0.314
-0.398 2.571 -0.313
-0.396 2.570 -0.313
-0.395 2.570 -0.313
-0.393 2.570 -0.312
-0.392 2.569 -0.311
-0.390 2.569 -0.311
-0.389 2.569 -0.310
-0.387 2.568 -0.310
-0.386 2.568 -0.310
-0.384 2.567 -0.309
-0.383 2.567 -0.308
-0.381 2.566 -0.308
-0.380 2.566 -0.307
-0.379 2.566 -0.307
-0.377 2.566 -0.306
-0.375 2.566 -0.305
-0.374 2.566 -0.305
-0.372 2.566 -0.304
-0.371 2.566 -0.304
-0.369 2.566 -0.303
-0.367 2.566 -0.303
-0.365 2.566 -0.302
-0.364 2.566 -0.301
-0.362 2.566 -0.300
-0.361 2.566 -0.300
-0.360 2.566 -0.299
-0.358 2.566 -0.299
-0.357 2.566 -0.298
-0.356 2.566 -0.298
-0.354 2.566 -0.297
-0.353 2.566 -0.297
-0.352 2.566 -0.296
-0.351 2.565 -0.296
-0.350 2.565 -0.295
-0.349 2.565 -0.295
-0.348 2.565 -0.294
-0.348 2.565 -0.294
-0.347 2.565 -0.293
-0.346 2.565 -0.293
-0.345 2.565 -0.292
-0.343 2.565 -0.292
-0.342 2.565 -0.291
-0.342 2.566 -0.290
-0.340 2.566 -0.290
-0.339 2.566 -0.289
-0.338 2.566 -0.289
-0.337 2.566 -0.288
-0.336 2.567 -0.287
-0.335 2.567 -0.287
-0.335 2.566 -0.286
-0.334 2.566 -0.286
-0.333 2.566 -0.285
-0.332 2.566 -0.284
-0.332 2.566 -0.284
-0.330 2.565 -0.284
-0.331 2.565 -0.282
-0.330 2.565 -0.282
-0.329 2.565 -0.281
-0.329 2.565 -0.280
-0.328 2.564 -0.280
-0.327 2.564 -0.279
-0.327 2.564 -0.278
-0.326 2.563 -0.277
-0.325 2.564 -0.277
-0.324 2.563 -0.276
-0.323 2.563 -0.275
-0.322 2.563 -0.274
-0.321 2.563 -0.273
-0.320 2.562 -0.272
-0.319 2.562 -0.272
-0.318 2.562 -0.271
-0.317 2.562 -0.270
-0.316 2.561 -0.269
-0.315 2.561 -0.268
-0.314 2.560 -0.267
-0.313 2.560 -0.266
-0.312 2.560 -0.265
-0.312 2.559 -0.264
-0.311 2.559 -0.263
-0.310 2.558 -0.262
-0.309 2.558 -0.261
-0.308 2.558 -0.260
-0.307 2.557 -0.260
-0.306 2.557 -0.259
-0.305 2.556 -0.258
-0.304 2.556 -0.257
-0.303 2.556 -0.256
-0.302 2.555 -0.255
-0.301 2.555 -0.254
-0.300 2.555 -0.253
-0.299 2.554 -0.252
-0.296 2.553 -0.252
-0.297 2.553 -0.249
-0.295 2.553 -0.250
-0.295 2.553 -0.247
-0.294 2.553 -0.246
-0.293 2.552 -0.246
-0.292 2.552 -0.244
-0.291 2.552 -0.243
-0.290 2.551 -0.242
-0.289 2.551 -0.241
-0.289 2.551 -0.240
-0.288 2.551 -0.239
-0.287 2.550 -0.238
-0.286 2.550 -0.237
-0.285 2.550 -0.236
-0.284 2.550 -0.235
-0.283 2.549 -0.234
-0.282 2.549 -0.233
-0.282 2.549 -0.232
-0.281 2.549 -0.231
-0.280 2.549 -0.230
-0.279 2.548 -0.229
-0.278 2.548 -0.228
-0.278 2.548 -0.227
-0.277 2.548 -0.226
-0.276 2.548 -0.225
-0.275 2.548 -0.223
-0.274 2.547 -0.222
-0.274 2.547 -0.221
-0.273 2.547 -0.220
-0.272 2.547 -0.219
-0.271 2.546 -0.218
-0.270 2.546 -0.217
-0.270 2.546 -0.216
-0.269 2.546 -0.215
-0.268 2.545 -0.213
-0.268 2.545 -0.212
-0.267 2.544 -0.211
-0.266 2.544 -0.210
-0.266 2.544 -0.209
-0.265 2.543 -0.208
-0.265 2.543 -0.207
-0.264 2.542 -0.206
-0.263 2.542 -0.205
-0.262 2.542 -0.204
-0.262 2.542 -0.203
-0.261 2.541 -0.201
-0.260 2.541 -0.200
-0.259 2.541 -0.199
-0.258 2.541 -0.198
-0.258 2.540 -0.197
-0.257 2.540 -0.195
-0.256 2.540 -0.194
-0.256 2.539 -0.193
-0.255 2.539 -0.192
-0.254 2.538 -0.191
-0.254 2.538 -0.190
-0.254 2.537 -0.188
-0.253 2.537 -0.187
-0.252 2.536 -0.186
-0.252 2.535 -0.185
-0.251 2.535 -0.184
-0.250 2.534 -0.182
-0.250 2.534 -0.181
-0.249 2.533 -0.180
-0.248 2.533 -0.179
-0.246 2.532 -0.179
-0.245 2.532 -0.177
-0.246 2.532 -0.175
-0.245 2.531 -0.173
-0.245 2.531 -0.172
-0.244 2.531 -0.171
-0.243 2.530 -0.169
-0.242 2.529 -0.168
-0.242 2.529 -0.167
-0.241 2.529 -0.165
-0.240 2.528 -0.164
-0.240 2.527 -0.163
-0.239 2.527 -0.161
-0.238 2.526 -0.160
-0.238 2.526 -0.159
-0.237 2.525 -0.158
-0.236 2.525 -0.156
-0.235 2.524 -0.154
-0.235 2.523 -0.153
-0.234 2.523 -0.152
-0.233 2.522 -0.150
-0.232 2.522 -0.149
-0.232 2.522 -0.148
-0.230 2.521 -0.147
-0.230 2.520 -0.145
-0.229 2.520 -0.144
-0.228 2.520 -0.142
-0.227 2.519 -0.141
-0.227 2.519 -0.139
-0.226 2.518 -0.138
-0.225 2.518 -0.137
-0.225 2.518 -0.135
-0.224 2.517 -0.133
-0.224 2.517 -0.132
-0.223 2.516 -0.131
-0.224 2.517 -0.129
-0.223 2.516 -0.128
-0.222 2.516 -0.126
-0.222 2.515 -0.125
-0.222 2.515 -0.123
-0.222 2.514 -0.122
-0.220 2.514 -0.121
-0.220 2.514 -0.119
-0.220 2.513 -0.117
-0.219 2.513 -0.116
-0.218 2.512 -0.115
-0.218 2.512 -0.113
-0.218 2.512 -0.111
-0.217 2.511 -0.110
-0.217 2.511 -0.108
-0.216 2.511 -0.107
-0.216 2.510 -0.105
-0.215 2.510 -0.103
-0.214 2.510 -0.102
