x y z
-2.047 0.335 -0.457
-2.047 0.342 -0.456
-2.046 0.350 -0.456
-2.046 0.358 -0.456
-2.046 0.365 -0.455
-2.045 0.373 -0.455
-2.045 0.381 -0.455
-2.045 0.388 -0.454
-2.045 0.396 -0.454
-2.045 0.404 -0.454
-2.044 0.412 -0.453
-2.044 0.419 -0.453
-2.044 0.428 -0.453
-2.044 0.435 -0.453
-2.043 0.443 -0.452
-2.043 0.449 -0.452
-2.043 0.455 -0.452
-2.043 0.458 -0.452
-2.043 0.461 -0.452
-2.044 0.461 -0.452
-2.043 0.460 -0.453
-2.043 0.458 -0.453
-2.041 0.454 -0.455
-2.041 0.449 -0.456
-2.040 0.445 -0.458
-2.040 0.441 -0.460
-2.039 0.437 -0.461
-2.039 0.434 -0.462
-2.038 0.431 -0.463
-2.036 0.428 -0.464
-2.035 0.426 -0.465
-2.034 0.424 -0.465
-2.032 0.422 -0.465
-2.030 0.421 -0.465
-2.029 0.420 -0.466
-2.027 0.419 -0.466
-2.025 0.418 -0.465
-2.024 0.418 -0.465
-2.022 0.418 -0.465
-2.020 0.418 -0.465
-2.018 0.418 -0.464
-2.016 0.418 -0.464
-2.015 0.419 -0.463
-2.013 0.419 -0.463
-2.011 0.420 -0.462
-2.009 0.421 -0.462
-2.008 0.422 -0.461
-2.006 0.423 -0.460
-2.004 0.424 -0.460
-2.002 0.425 -0.459
-2.000 0.426 -0.458
-1.999 0.427 -0.457
-1.997 0.428 -0.456
-1.995 0.429 -0.456
-1.993 0.430 -0.455
-1.991 0.432 -0.454
-1.989 0.433 -0.453
-1.988 0.434 -0.452
-1.986 0.435 -0.451
-1.984 0.437 -0.450
-1.982 0.438 -0.450
-1.981 0.440 -0.449
-1.979 0.441 -0.448
-1.978 0.442 -0.447
-1.976 0.444 -0.446
-1.975 0.445 -0.445
-1.973 0.447 -0.444
-1.972 0.448 -0.443
-1.970 0.449 -0.443
-1.969 0.450 -0.442
-1.968 0.452 -0.441
-1.966 0.453 -0.440
-1.965 0.454 -0.439
-1.964 0.455 -0.438
-1.963 0.456 -0.438
-1.961 0.457 -0.437
-1.960 0.458 -0.436
-1.959 0.459 -0.435
-1.958 0.460 -0.435
-1.957 0.461 -0.434
-1.956 0.462 -0.433
-1.955 0.462 -0.432
-1.954 0.463 -0.432
-1.953 0.464 -0.431
-1.952 0.464 -0.431
-1.951 0.465 -0.430
-1.950 0.466 -0.430
-1.949 0.466 -0.429
-1.948 0.466 -0.428
-1.947 0.467 -0.428
-1.946 0.467 -0.427
-1.945 0.467 -0.427
-1.944 0.468 -0.426
-1.944 0.468 -0.426
-1.943 0.468 -0.425
-1.942 0.469 -0.424
-1.941 0.469 -0.424
-1.940 0.469 -0.423
-1.939 0.469 -0.423
-1.939 0.469 -0.422
-1.938 0.470 -0.422
-1.937 0.470 -0.421
-1.936 0.470 -0.420
-1.935 0.470 -0.420
-1.934 0.471 -0.419
-1.933 0.471 -0.418
-1.932 0.471 -0.418
-1.931 0.471 -0.417
-1.930 0.471 -0.416
-1.929 0.471 -0.415
-1.929 0.471 -0.414
-1.927 0.472 -0.414
-1.927 0.472 -0.413
-1.926 0.472 -0.412
-1.925 0.471 -0.411
-1.924 0.472 -0.410
-1.923 0.472 -0.409
-1.921 0.472 -0.408
-1.920 0.472 -0.407
-1.919 0.473 -0.406
-1.918 0.473 -0.406
-1.917 0.474 -0.405
-1.916 0.474 -0.403
-1.915 0.474 -0.402
-1.914 0.475 -0.401
-1.913 0.476 -0.400
-1.911 0.476 -0.399
-1.910 0.477 -0.398
-1.909 0.478 -0.397
-1.908 0.479 -0.396
-1.906 0.479 -0.395
-1.905 0.480 -0.394
-1.904 0.481 -0.392
-1.902 0.482 -0.391
-1.901 0.483 -0.390
-1.899 0.484 -0.389
-1.898 0.484 -0.388
-1.897 0.485 -0.387
-1.895 0.486 -0.386
-1.894 0.487 -0.384
-1.892 0.488 -0.383
-1.891 0.489 -0.382
-1.890 0.489 -0.381
-1.888 0.491 -0.380
-1.887 0.492 -0.379
-1.886 0.493 -0.378
-1.884 0.494 -0.377
-1.883 0.494 -0.376
-1.882 0.495 -0.375
-1.880 0.496 -0.373
-1.879 0.497 -0.372
-1.878 0.498 -0.371
-1.877 0.498 -0.370
-1.876 0.499 -0.369
-1.874 0.500 -0.368
