x y z
-0.886 2.737 -0.268
-0.871 2.746 -0.271
-0.856 2.755 -0.274
-0.843 2.764 -0.277
-0.827 2.773 -0.280
-0.813 2.781 -0.283
-0.798 2.790 -0.286
-0.784 2.799 -0.290
-0.769 2.807 -0.293
-0.754 2.816 -0.296
-0.741 2.824 -0.298
-0.730 2.829 -0.301
-0.720 2.835 -0.303
-0.715 2.839 -0.304
-0.713 2.842 -0.304
-0.714 2.843 -0.305
-0.718 2.842 -0.306
-0.723 2.840 -0.307
-0.730 2.835 -0.308
-0.737 2.829 -0.309
-0.742 2.824 -0.309
-0.746 2.820 -0.310
-0.748 2.817 -0.310
-0.749 2.813 -0.309
-0.750 2.810 -0.309
-0.750 2.808 -0.308
-0.749 2.806 -0.308
-0.749 2.804 -0.308
-0.748 2.803 -0.307
-0.747 2.802 -0.307
-0.746 2.801 -0.307
-0.744 2.800 -0.307
-0.742 2.799 -0.308
-0.740 2.798 -0.308
-0.738 2.798 -0.308
-0.735 2.798 -0.308
-0.733 2.798 -0.309
-0.730 2.798 -0.309
-0.727 2.798 -0.309
-0.724 2.799 -0.309
-0.721 2.799 -0.310
-0.718 2.800 -0.310
-0.714 2.800 -0.310
-0.711 2.801 -0.310
-0.708 2.802 -0.311
-0.704 2.802 -0.311
-0.701 2.803 -0.311
-0.698 2.803 -0.311
-0.695 2.804 -0.311
-0.692 2.804 -0.312
-0.689 2.805 -0.311
-0.686 2.805 -0.312
-0.684 2.806 -0.312
-0.681 2.806 -0.312
-0.678 2.807 -0.312
-0.675 2.808 -0.312
-0.672 2.808 -0.312
-0.670 2.809 -0.312
-0.667 2.809 -0.312
-0.664 2.810 -0.312
-0.661 2.811 -0.311
-0.658 2.811 -0.310
-0.655 2.812 -0.310
-0.653 2.812 -0.310
-0.650 2.813 -0.309
-0.647 2.813 -0.309
-0.645 2.814 -0.308
-0.643 2.814 -0.308
-0.640 2.815 -0.308
-0.638 2.815 -0.307
-0.636 2.815 -0.307
-0.635 2.816 -0.307
-0.633 2.816 -0.307
-0.631 2.816 -0.307
-0.629 2.816 -0.307
-0.627 2.817 -0.307
-0.626 2.817 -0.306
-0.624 2.817 -0.306
-0.623 2.817 -0.306
-0.622 2.817 -0.305
-0.620 2.817 -0.305
-0.619 2.817 -0.305
-0.617 2.817 -0.304
-0.616 2.817 -0.304
-0.615 2.817 -0.304
-0.613 2.817 -0.303
-0.612 2.817 -0.302
-0.611 2.817 -0.302
-0.610 2.816 -0.302
-0.609 2.816 -0.302
-0.608 2.816 -0.301
-0.607 2.815 -0.301
-0.606 2.815 -0.301
-0.605 2.815 -0.301
-0.604 2.815 -0.300
-0.604 2.814 -0.300
-0.603 2.814 -0.300
-0.602 2.813 -0.300
-0.601 2.813 -0.299
-0.600 2.813 -0.299
-0.600 2.812 -0.299
-0.599 2.812 -0.298
-0.598 2.812 -0.298
-0.597 2.812 -0.298
-0.596 2.812 -0.297
-0.595 2.811 -0.297
-0.594 2.811 -0.296
-0.593 2.811 -0.296
-0.592 2.810 -0.295
-0.591 2.810 -0.295
-0.590 2.810 -0.295
-0.589 2.810 -0.294
-0.588 2.809 -0.294
-0.587 2.809 -0.293
-0.586 2.809 -0.293
-0.585 2.809 -0.292
-0.584 2.809 -0.292
-0.583 2.808 -0.291
-0.582 2.808 -0.291
-0.581 2.808 -0.290
-0.580 2.808 -0.290
-0.578 2.807 -0.289
-0.577 2.807 -0.289
-0.576 2.807 -0.288
-0.575 2.807 -0.287
-0.574 2.807 -0.287
-0.572 2.807 -0.286
-0.571 2.807 -0.286
-0.570 2.807 -0.285
-0.568 2.807 -0.284
-0.567 2.806 -0.284
-0.566 2.806 -0.283
-0.564 2.806 -0.282
-0.563 2.806 -0.281
-0.561 2.806 -0.281
-0.560 2.806 -0.280
-0.558 2.806 -0.279
-0.557 2.806 -0.279
-0.556 2.806 -0.278
-0.554 2.806 -0.277
-0.553 2.806 -0.276
-0.552 2.806 -0.276
-0.550 2.806 -0.275
-0.549 2.806 -0.274
-0.548 2.806 -0.273
-0.546 2.806 -0.273
-0.545 2.805 -0.272
-0.544 2.806 -0.271
-0.543 2.805 -0.270
-0.541 2.805 -0.269
-0.540 2.805 -0.268
-0.539 2.805 -0.268
-0.537 2.804 -0.267
-0.536 2.804 -0.266
-0.535 2.804 -0.265
-0.533 2.804 -0.264
-0.532 2.804 -0.263
-0.531 2.803 -0.263
-0.530 2.803 -0.262
-0.529 2.803 -0.261
-0.528 2.803 -0.260
-0.527 2.803 -0.259
-0.526 2.802 -0.259
-0.525 2.802 -0.258
-0.524 2.802 -0.257
-0.523 2.802 -0.256
-0.522 2.801 -0.255
-0.521 2.801 -0.254
-0.520 2.800 -0.254
-0.519 2.800 -0.253
-0.518 2.800 -0.252
-0.517 2.800 -0.251
-0.517 2.799 -0.250
-0.516 2.799 -0.249
-0.515 2.798 -0.248
-0.514 2.798 -0.247
-0.513 2.797 -0.246
-0.513 2.797 -0.245
-0.512 2.796 -0.244
-0.511 2.796 -0.244
-0.511 2.796 -0.243
-0.510 2.795 -0.242
-0.509 2.795 -0.241
-0.508 2.794 -0.240
-0.508 2.794 -0.239
-0.507 2.793 -0.238
-0.506 2.793 -0.237
-0.505 2.793 -0.236
-0.504 2.792 -0.235
-0.504 2.792 -0.234
-0.503 2.792 -0.233
-0.502 2.791 -0.233
-0.501 2.791 -0.231
-0.500 2.790 -0.230
-0.500 2.790 -0.229
-0.499 2.789 -0.228
-0.498 2.789 -0.227
-0.497 2.788 -0.226
-0.496 2.788 -0.225
-0.496 2.788 -0.224
-0.495 2.787 -0.223
-0.494 2.787 -0.222
-0.493 2.786 -0.221
-0.493 2.786 -0.220
-0.492 2.785 -0.219
-0.491 2.785 -0.218
-0.491 2.784 -0.217
-0.490 2.784 -0.216
-0.490 2.784 -0.215
-0.489 2.784 -0.214
-0.488 2.783 -0.213
-0.487 2.783 -0.211
-0.486 2.783 -0.210
-0.485 2.782 -0.209
-0.483 2.782 -0.208
-0.483 2.782 -0.207
-0.481 2.782 -0.206
-0.480 2.781 -0.205
-0.479 2.781 -0.203
-0.478 2.780 -0.202
-0.478 2.780 -0.201
-0.478 2.781 -0.200
-0.476 2.780 -0.199
-0.476 2.779 -0.198
-0.475 2.779 -0.196
-0.474 2.778 -0.195
-0.473 2.777 -0.195
-0.473 2.777 -0.194
-0.472 2.776 -0.192
-0.471 2.776 -0.191
-0.470 2.775 -0.190
-0.469 2.775 -0.189
-0.468 2.775 -0.188
-0.468 2.774 -0.187
-0.466 2.774 -0.185
-0.466 2.773 -0.184
-0.464 2.773 -0.183
-0.464 2.772 -0.182
-0.463 2.772 -0.181
-0.462 2.771 -0.179
-0.461 2.771 -0.178
-0.460 2.771 -0.177
-0.460 2.770 -0.176
-0.459 2.770 -0.174
-0.458 2.769 -0.173
-0.457 2.768 -0.172
-0.456 2.768 -0.171
-0.456 2.767 -0.170
-0.455 2.767 -0.168
-0.454 2.766 -0.167
-0.453 2.766 -0.166
-0.453 2.765 -0.165
-0.452 2.765 -0.164
-0.451 2.765 -0.162
