x y z
-2.025 -0.483 -0.572
-2.024 -0.480 -0.571
-2.023 -0.476 -0.570
-2.021 -0.471 -0.569
-2.020 -0.464 -0.569
-2.019 -0.457 -0.569
-2.018 -0.449 -0.569
-2.017 -0.441 -0.570
-2.017 -0.432 -0.570
-2.016 -0.423 -0.570
-2.015 -0.414 -0.571
-2.015 -0.404 -0.571
-2.014 -0.394 -0.571
-2.013 -0.384 -0.570
-2.012 -0.373 -0.570
-2.011 -0.363 -0.569
-2.009 -0.352 -0.569
-2.008 -0.341 -0.568
-2.006 -0.330 -0.567
-2.005 -0.318 -0.566
-2.003 -0.306 -0.565
-2.002 -0.294 -0.564
-2.000 -0.282 -0.563
-1.998 -0.270 -0.562
-1.997 -0.257 -0.561
-1.995 -0.244 -0.560
-1.993 -0.231 -0.560
-1.991 -0.218 -0.559
-1.990 -0.205 -0.558
-1.988 -0.192 -0.557
-1.986 -0.179 -0.557
-1.984 -0.165 -0.556
-1.983 -0.152 -0.556
-1.981 -0.138 -0.555
-1.979 -0.124 -0.555
-1.978 -0.110 -0.554
-1.976 -0.096 -0.554
-1.974 -0.083 -0.554
-1.972 -0.068 -0.553
-1.970 -0.054 -0.553
-1.968 -0.040 -0.553
-1.966 -0.026 -0.552
-1.964 -0.011 -0.552
-1.962 0.003 -0.552
-1.959 0.017 -0.551
-1.957 0.032 -0.551
-1.955 0.046 -0.552
-1.952 0.061 -0.552
-1.951 0.075 -0.552
-1.949 0.089 -0.552
-1.947 0.104 -0.552
-1.945 0.119 -0.553
-1.942 0.135 -0.554
-1.940 0.150 -0.554
-1.938 0.166 -0.555
-1.936 0.181 -0.556
-1.934 0.197 -0.556
-1.932 0.213 -0.557
-1.929 0.229 -0.558
-1.927 0.245 -0.559
-1.925 0.261 -0.559
-1.922 0.277 -0.560
-1.920 0.293 -0.561
-1.918 0.309 -0.562
-1.915 0.325 -0.563
-1.913 0.342 -0.564
-1.910 0.357 -0.565
-1.908 0.374 -0.566
-1.905 0.389 -0.567
-1.903 0.405 -0.568
-1.900 0.421 -0.569
-1.898 0.437 -0.570
-1.895 0.453 -0.572
-1.893 0.469 -0.573
-1.890 0.485 -0.574
-1.888 0.501 -0.576
-1.886 0.516 -0.577
-1.884 0.530 -0.578
-1.882 0.542 -0.578
-1.880 0.551 -0.579
-1.880 0.558 -0.579
-1.879 0.561 -0.580
-1.879 0.560 -0.581
-1.878 0.557 -0.582
-1.877 0.551 -0.583
-1.876 0.546 -0.585
-1.876 0.541 -0.588
-1.875 0.537 -0.589
-1.873 0.534 -0.590
-1.870 0.531 -0.590
-1.868 0.528 -0.590
-1.865 0.526 -0.591
-1.862 0.525 -0.591
-1.860 0.525 -0.591
-1.857 0.525 -0.591
-1.855 0.525 -0.591
-1.852 0.526 -0.591
-1.849 0.528 -0.591
-1.846 0.529 -0.590
-1.843 0.531 -0.590
-1.841 0.533 -0.589
-1.838 0.535 -0.589
-1.835 0.538 -0.588
-1.832 0.540 -0.588
-1.830 0.543 -0.588
-1.827 0.546 -0.588
-1.824 0.549 -0.588
-1.821 0.552 -0.587
-1.818 0.555 -0.587
-1.816 0.558 -0.587
-1.813 0.561 -0.586
-1.810 0.565 -0.586
-1.808 0.568 -0.586
-1.805 0.571 -0.585
-1.803 0.575 -0.585
-1.800 0.578 -0.585
-1.798 0.582 -0.584
-1.795 0.585 -0.584
-1.793 0.589 -0.583
-1.791 0.592 -0.583
-1.789 0.595 -0.583
-1.787 0.598 -0.582
-1.784 0.601 -0.582
-1.782 0.605 -0.581
-1.780 0.608 -0.581
-1.778 0.611 -0.580
-1.775 0.614 -0.580
-1.774 0.617 -0.579
-1.772 0.620 -0.579
-1.770 0.623 -0.579
-1.768 0.625 -0.578
-1.767 0.628 -0.578
-1.765 0.631 -0.578
-1.763 0.634 -0.577
-1.762 0.636 -0.577
-1.760 0.639 -0.577
-1.759 0.641 -0.576
-1.757 0.644 -0.576
-1.756 0.646 -0.576
-1.754 0.648 -0.576
-1.753 0.650 -0.575
-1.752 0.652 -0.575
-1.750 0.654 -0.575
-1.749 0.656 -0.575
-1.748 0.658 -0.575
-1.747 0.660 -0.574
-1.746 0.662 -0.574
-1.745 0.663 -0.574
-1.744 0.665 -0.574
-1.743 0.667 -0.574
-1.742 0.668 -0.574
-1.741 0.670 -0.573
-1.739 0.672 -0.574
-1.739 0.673 -0.573
-1.738 0.675 -0.573
-1.737 0.676 -0.573
-1.736 0.678 -0.573
-1.735 0.680 -0.573
-1.735 0.681 -0.573
-1.733 0.683 -0.572
-1.732 0.684 -0.572
-1.731 0.686 -0.572
-1.730 0.687 -0.572
-1.729 0.688 -0.572
-1.728 0.690 -0.571
-1.726 0.691 -0.571
-1.725 0.693 -0.571
-1.724 0.694 -0.571
-1.723 0.695 -0.570
-1.722 0.697 -0.570
-1.720 0.698 -0.570
-1.719 0.700 -0.570
-1.718 0.701 -0.569
-1.717 0.702 -0.569
-1.715 0.704 -0.568
-1.714 0.705 -0.568
-1.713 0.707 -0.568
-1.712 0.708 -0.567
-1.710 0.710 -0.567
-1.709 0.711 -0.566
-1.708 0.713 -0.566
-1.706 0.714 -0.565
-1.705 0.716 -0.565
-1.704 0.718 -0.564
-1.702 0.719 -0.564
-1.701 0.721 -0.563
-1.699 0.723 -0.563
-1.698 0.724 -0.562
-1.697 0.726 -0.561
-1.695 0.728 -0.561
-1.694 0.729 -0.560
-1.692 0.731 -0.560
-1.691 0.733 -0.559
-1.689 0.734 -0.558
-1.688 0.736 -0.558
-1.686 0.738 -0.557
