x y z
-0.854 -0.578 -0.773
-0.858 -0.578 -0.777
-0.864 -0.578 -0.780
-0.871 -0.577 -0.784
-0.877 -0.577 -0.788
-0.882 -0.577 -0.791
-0.886 -0.578 -0.793
-0.890 -0.578 -0.795
-0.894 -0.578 -0.797
-0.898 -0.579 -0.799
-0.903 -0.579 -0.800
-0.907 -0.579 -0.802
-0.910 -0.580 -0.803
-0.913 -0.580 -0.804
-0.916 -0.581 -0.805
-0.918 -0.581 -0.806
-0.919 -0.582 -0.807
-0.920 -0.583 -0.807
-0.921 -0.584 -0.807
-0.921 -0.584 -0.808
-0.921 -0.585 -0.808
-0.921 -0.587 -0.808
-0.920 -0.587 -0.808
-0.920 -0.589 -0.808
-0.919 -0.589 -0.808
-0.918 -0.591 -0.808
-0.916 -0.592 -0.807
-0.915 -0.593 -0.807
-0.914 -0.594 -0.806
-0.912 -0.595 -0.806
-0.910 -0.596 -0.805
-0.908 -0.597 -0.804
-0.906 -0.598 -0.803
-0.904 -0.600 -0.802
-0.902 -0.601 -0.801
-0.900 -0.602 -0.800
-0.897 -0.603 -0.799
-0.895 -0.605 -0.798
-0.893 -0.606 -0.797
-0.890 -0.607 -0.796
-0.888 -0.608 -0.794
-0.886 -0.610 -0.793
-0.883 -0.611 -0.792
-0.881 -0.612 -0.791
-0.879 -0.613 -0.789
-0.877 -0.614 -0.788
-0.875 -0.615 -0.787
-0.873 -0.617 -0.785
-0.871 -0.617 -0.784
-0.869 -0.618 -0.783
-0.868 -0.619 -0.782
-0.866 -0.620 -0.781
-0.865 -0.621 -0.780
-0.863 -0.622 -0.779
-0.862 -0.622 -0.778
-0.860 -0.623 -0.777
-0.859 -0.624 -0.777
-0.858 -0.624 -0.776
-0.857 -0.625 -0.776
-0.855 -0.625 -0.775
-0.855 -0.626 -0.775
-0.854 -0.626 -0.774
-0.853 -0.627 -0.774
-0.852 -0.627 -0.774
-0.851 -0.628 -0.774
-0.851 -0.628 -0.774
-0.851 -0.628 -0.774
-0.850 -0.629 -0.774
-0.850 -0.629 -0.775
-0.850 -0.629 -0.775
-0.850 -0.629 -0.775
-0.850 -0.629 -0.775
-0.850 -0.630 -0.776
-0.850 -0.630 -0.776
-0.850 -0.630 -0.777
-0.851 -0.630 -0.777
-0.851 -0.630 -0.778
-0.851 -0.630 -0.778
-0.852 -0.630 -0.778
-0.852 -0.631 -0.779
-0.852 -0.631 -0.779
-0.852 -0.631 -0.780
-0.853 -0.631 -0.780
-0.853 -0.631 -0.781
-0.853 -0.632 -0.781
-0.853 -0.632 -0.781
-0.853 -0.632 -0.781
-0.853 -0.632 -0.782
-0.854 -0.632 -0.782
-0.854 -0.632 -0.782
-0.854 -0.632 -0.782
-0.854 -0.632 -0.782
-0.854 -0.632 -0.782
-0.854 -0.632 -0.782
-0.854 -0.632 -0.782
-0.854 -0.632 -0.782
-0.853 -0.632 -0.782
-0.853 -0.632 -0.782
-0.852 -0.632 -0.781
-0.852 -0.632 -0.781
-0.851 -0.632 -0.781
-0.850 -0.633 -0.780
-0.849 -0.633 -0.780
-0.848 -0.633 -0.779
-0.847 -0.634 -0.779
-0.846 -0.634 -0.778
-0.845 -0.635 -0.777
-0.844 -0.635 -0.777
-0.843 -0.636 -0.776
-0.841 -0.636 -0.775
-0.840 -0.637 -0.774
-0.838 -0.637 -0.774
-0.837 -0.638 -0.773
-0.836 -0.638 -0.772
-0.834 -0.639 -0.771
-0.833 -0.639 -0.770
-0.831 -0.639 -0.769
-0.830 -0.640 -0.768
-0.828 -0.641 -0.767
-0.827 -0.641 -0.766
-0.825 -0.642 -0.765
-0.824 -0.642 -0.764
-0.822 -0.643 -0.763
-0.821 -0.643 -0.762
-0.819 -0.644 -0.761
-0.818 -0.644 -0.760
-0.816 -0.645 -0.759
-0.815 -0.646 -0.758
-0.813 -0.646 -0.757
-0.812 -0.647 -0.756
-0.810 -0.647 -0.755
-0.809 -0.648 -0.754
-0.808 -0.649 -0.753
-0.807 -0.649 -0.752
-0.805 -0.650 -0.751
-0.804 -0.650 -0.750
-0.803 -0.651 -0.750
-0.802 -0.651 -0.749
-0.801 -0.651 -0.748
-0.800 -0.652 -0.747
-0.799 -0.652 -0.747
-0.799 -0.652 -0.746
-0.798 -0.653 -0.745
-0.797 -0.653 -0.745
-0.796 -0.653 -0.744
-0.796 -0.654 -0.743
-0.795 -0.654 -0.743
-0.794 -0.655 -0.742
-0.794 -0.655 -0.742
-0.793 -0.656 -0.741
-0.792 -0.656 -0.741
-0.792 -0.656 -0.741
-0.791 -0.657 -0.740
-0.791 -0.657 -0.740
-0.790 -0.657 -0.739
-0.790 -0.658 -0.739
