x y z
-0.156 2.606 -0.368
-0.155 2.605 -0.368
-0.153 2.605 -0.367
-0.152 2.604 -0.367
-0.150 2.604 -0.367
-0.149 2.604 -0.366
-0.148 2.603 -0.366
-0.146 2.603 -0.365
-0.145 2.602 -0.365
-0.143 2.601 -0.364
-0.141 2.601 -0.364
-0.140 2.600 -0.363
-0.138 2.599 -0.363
-0.136 2.599 -0.362
-0.134 2.598 -0.362
-0.133 2.597 -0.361
-0.130 2.596 -0.361
-0.128 2.596 -0.360
-0.127 2.595 -0.359
-0.125 2.595 -0.359
-0.123 2.594 -0.358
-0.121 2.593 -0.358
-0.119 2.593 -0.357
-0.117 2.592 -0.357
-0.115 2.592 -0.356
-0.112 2.591 -0.355
-0.111 2.591 -0.355
-0.109 2.590 -0.354
-0.107 2.590 -0.353
-0.105 2.590 -0.353
-0.103 2.589 -0.352
-0.101 2.589 -0.352
-0.099 2.589 -0.351
-0.097 2.588 -0.350
-0.096 2.589 -0.350
-0.094 2.589 -0.349
-0.091 2.588 -0.348
-0.090 2.587 -0.348
-0.088 2.587 -0.347
-0.086 2.587 -0.347
-0.084 2.586 -0.346
-0.082 2.585 -0.345
-0.082 2.586 -0.345
-0.080 2.585 -0.345
-0.079 2.585 -0.344
-0.077 2.584 -0.344
-0.076 2.584 -0.343
-0.074 2.584 -0.343
-0.073 2.584 -0.342
-0.072 2.583 -0.342
-0.070 2.583 -0.341
-0.069 2.583 -0.341
-0.067 2.583 -0.340
-0.066 2.583 -0.340
-0.065 2.582 -0.338
-0.063 2.583 -0.338
-0.062 2.582 -0.337
-0.060 2.583 -0.337
-0.059 2.583 -0.337
-0.058 2.583 -0.336
-0.057 2.583 -0.335
-0.055 2.581 -0.335
-0.053 2.581 -0.334
-0.052 2.581 -0.334
-0.051 2.581 -0.333
-0.051 2.582 -0.332
-0.049 2.582 -0.332
-0.048 2.580 -0.331
-0.046 2.580 -0.330
-0.045 2.580 -0.330
-0.044 2.579 -0.329
-0.043 2.579 -0.329
-0.042 2.578 -0.328
-0.041 2.577 -0.327
-0.040 2.577 -0.327
-0.039 2.576 -0.326
-0.038 2.576 -0.325
-0.037 2.575 -0.324
-0.036 2.575 -0.324
-0.034 2.574 -0.323
-0.033 2.574 -0.322
-0.032 2.573 -0.321
-0.031 2.573 -0.320
-0.029 2.572 -0.319
-0.028 2.572 -0.319
-0.027 2.571 -0.318
-0.026 2.570 -0.316
-0.024 2.569 -0.315
-0.023 2.568 -0.314
-0.022 2.568 -0.314
-0.021 2.567 -0.313
-0.019 2.566 -0.311
-0.018 2.565 -0.311
-0.017 2.564 -0.310
-0.016 2.564 -0.309
-0.014 2.563 -0.308
-0.014 2.564 -0.307
-0.013 2.563 -0.306
-0.012 2.562 -0.305
-0.010 2.561 -0.304
-0.009 2.561 -0.304
-0.007 2.559 -0.303
-0.006 2.559 -0.302
-0.004 2.558 -0.301
-0.003 2.557 -0.300
-0.002 2.556 -0.299
-0.001 2.556 -0.298
0.000 2.555 -0.297
0.001 2.554 -0.296
0.002 2.554 -0.295
0.004 2.553 -0.294
0.005 2.552 -0.293
0.006 2.552 -0.292
0.007 2.551 -0.291
0.008 2.551 -0.290
0.009 2.550 -0.289
0.011 2.550 -0.288
0.012 2.549 -0.286
0.013 2.549 -0.285
0.014 2.549 -0.284
0.015 2.548 -0.283
0.016 2.548 -0.282
0.017 2.547 -0.281
0.018 2.547 -0.280
0.019 2.546 -0.279
0.020 2.545 -0.278
0.021 2.545 -0.277
0.022 2.544 -0.276
0.023 2.544 -0.275
0.024 2.543 -0.274
0.025 2.543 -0.273
0.026 2.542 -0.272
0.027 2.542 -0.271
0.028 2.541 -0.270
0.029 2.541 -0.269
0.030 2.541 -0.268
0.031 2.540 -0.266
0.032 2.540 -0.265
0.033 2.540 -0.264
0.034 2.539 -0.263
0.035 2.539 -0.262
0.036 2.538 -0.261
0.037 2.538 -0.260
0.037 2.537 -0.259
0.038 2.536 -0.258
0.039 2.536 -0.257
0.039 2.535 -0.255
0.040 2.534 -0.254
0.041 2.534 -0.253
0.042 2.533 -0.252
0.042 2.532 -0.251
0.043 2.532 -0.249
0.044 2.531 -0.248
0.045 2.531 -0.247
0.046 2.530 -0.246
0.047 2.529 -0.245
0.049 2.529 -0.243
0.050 2.528 -0.242
0.051 2.527 -0.241
0.052 2.527 -0.240
0.053 2.526 -0.238
0.054 2.525 -0.237
0.055 2.524 -0.236
0.056 2.523 -0.235
0.057 2.522 -0.234
0.057 2.521 -0.232
0.058 2.520 -0.231
0.059 2.520 -0.231
0.060 2.519 -0.229
0.061 2.519 -0.228
0.062 2.518 -0.227
0.063 2.516 -0.225
0.064 2.516 -0.224
0.065 2.515 -0.222
0.066 2.514 -0.221
0.067 2.513 -0.220
0.065 2.514 -0.218
0.066 2.513 -0.217
0.067 2.512 -0.216
0.068 2.511 -0.214
0.069 2.511 -0.213
0.070 2.510 -0.212
0.070 2.509 -0.211
0.071 2.508 -0.209
0.072 2.507 -0.208
0.073 2.506 -0.207
0.073 2.506 -0.205
0.074 2.505 -0.204
0.075 2.504 -0.203
0.076 2.503 -0.201
0.077 2.503 -0.200
0.077 2.502 -0.199
0.078 2.501 -0.197
0.079 2.500 -0.196
0.080 2.500 -0.195
0.080 2.499 -0.193
0.081 2.498 -0.192
0.082 2.498 -0.191
0.083 2.497 -0.189
0.083 2.496 -0.188
0.084 2.495 -0.187
0.085 2.495 -0.185
0.086 2.494 -0.184
0.086 2.493 -0.183
0.087 2.492 -0.181
0.088 2.492 -0.180
0.088 2.491 -0.179
0.089 2.491 -0.177
0.090 2.490 -0.176
0.091 2.489 -0.175
0.091 2.489 -0.173
0.092 2.488 -0.172
0.093 2.487 -0.171
0.094 2.487 -0.169
0.094 2.486 -0.168
0.095 2.486 -0.166
0.096 2.485 -0.165
0.096 2.484 -0.163
0.097 2.483 -0.162
0.098 2.483 -0.160
0.099 2.482 -0.159
0.099 2.481 -0.158
0.098 2.482 -0.156
0.099 2.481 -0.155
0.099 2.480 -0.153
0.100 2.479 -0.152
0.100 2.479 -0.150
0.101 2.478 -0.149
0.102 2.477 -0.147
0.102 2.476 -0.146
0.103 2.475 -0.145
0.103 2.475 -0.143
0.104 2.474 -0.142
0.104 2.473 -0.140
0.105 2.473 -0.139
0.105 2.472 -0.137
0.106 2.471 -0.136
0.106 2.470 -0.134
0.107 2.470 -0.133
0.108 2.469 -0.131
0.108 2.468 -0.129
0.109 2.468 -0.128
0.110 2.467 -0.126
0.110 2.466 -0.125
0.111 2.465 -0.123
0.111 2.465 -0.122
0.112 2.464 -0.120
0.112 2.463 -0.119
0.112 2.462 -0.117
0.113 2.461 -0.115
0.113 2.461 -0.114
0.113 2.460 -0.112
0.114 2.459 -0.111
0.114 2.458 -0.109
0.114 2.457 -0.108
0.115 2.457 -0.106
0.116 2.456 -0.105
0.116 2.456 -0.102
0.116 2.455 -0.101
0.119 2.453 -0.099
0.118 2.454 -0.098
0.119 2.452 -0.096
0.119 2.452 -0.094
0.120 2.452 -0.093
0.120 2.451 -0.091
0.120 2.450 -0.089
0.121 2.449 -0.087
0.122 2.448 -0.086
0.121 2.448 -0.084
0.121 2.447 -0.082
0.124 2.445 -0.081
0.125 2.444 -0.080
0.125 2.443 -0.078
0.125 2.442 -0.076
0.125 2.442 -0.075
0.126 2.441 -0.073
0.127 2.440 -0.072
0.127 2.440 -0.069
