x y z
-1.970 0.071 -0.461
-1.970 0.077 -0.460
-1.971 0.083 -0.459
-1.971 0.089 -0.459
-1.972 0.095 -0.458
-1.973 0.102 -0.457
-1.973 0.108 -0.457
-1.974 0.114 -0.456
-1.974 0.121 -0.455
-1.975 0.127 -0.454
-1.976 0.133 -0.454
-1.975 0.140 -0.453
-1.976 0.146 -0.452
-1.977 0.153 -0.452
-1.977 0.159 -0.451
-1.978 0.166 -0.451
-1.978 0.173 -0.450
-1.979 0.180 -0.450
-1.979 0.186 -0.449
-1.980 0.193 -0.449
-1.981 0.200 -0.448
-1.981 0.208 -0.448
-1.982 0.215 -0.448
-1.983 0.222 -0.447
-1.983 0.229 -0.447
-1.984 0.237 -0.447
-1.985 0.244 -0.446
-1.986 0.250 -0.445
-1.986 0.258 -0.445
-1.987 0.265 -0.445
-1.988 0.273 -0.445
-1.989 0.280 -0.445
-1.990 0.287 -0.445
-1.990 0.295 -0.444
-1.991 0.303 -0.444
-1.992 0.310 -0.444
-1.993 0.318 -0.444
-1.994 0.326 -0.444
-1.995 0.334 -0.444
-1.996 0.342 -0.444
-1.997 0.350 -0.444
-1.998 0.357 -0.444
-1.999 0.366 -0.444
-2.000 0.374 -0.444
-2.001 0.381 -0.444
-2.001 0.387 -0.444
-2.001 0.391 -0.444
-2.001 0.393 -0.444
-2.001 0.394 -0.444
-2.000 0.394 -0.445
-1.999 0.392 -0.446
-1.997 0.389 -0.447
-1.996 0.384 -0.448
-1.995 0.380 -0.450
-1.994 0.377 -0.452
-1.993 0.374 -0.454
-1.993 0.371 -0.455
-1.992 0.368 -0.456
-1.991 0.366 -0.458
-1.989 0.364 -0.458
-1.988 0.363 -0.459
-1.987 0.362 -0.460
-1.985 0.361 -0.460
-1.984 0.361 -0.461
-1.983 0.360 -0.461
-1.982 0.360 -0.461
-1.980 0.360 -0.461
-1.979 0.360 -0.461
-1.977 0.360 -0.461
-1.976 0.361 -0.461
-1.975 0.361 -0.461
-1.974 0.362 -0.461
-1.972 0.363 -0.461
-1.971 0.364 -0.461
-1.970 0.365 -0.461
-1.968 0.366 -0.460
-1.967 0.367 -0.460
-1.966 0.368 -0.460
-1.965 0.370 -0.459
-1.963 0.372 -0.459
-1.962 0.373 -0.458
-1.961 0.375 -0.458
-1.960 0.376 -0.457
-1.958 0.378 -0.457
-1.957 0.379 -0.456
-1.956 0.381 -0.456
-1.954 0.382 -0.455
-1.953 0.384 -0.454
-1.952 0.386 -0.454
-1.950 0.388 -0.454
-1.949 0.389 -0.453
-1.948 0.391 -0.452
-1.947 0.392 -0.452
-1.946 0.393 -0.451
-1.944 0.395 -0.451
-1.943 0.396 -0.450
-1.942 0.398 -0.449
-1.941 0.400 -0.449
-1.940 0.401 -0.449
-1.939 0.403 -0.448
-1.938 0.404 -0.448
-1.937 0.405 -0.447
-1.936 0.407 -0.446
-1.935 0.408 -0.446
-1.935 0.409 -0.445
-1.934 0.411 -0.445
-1.933 0.412 -0.444
-1.932 0.413 -0.444
-1.932 0.414 -0.444
-1.931 0.415 -0.443
-1.930 0.415 -0.443
-1.930 0.416 -0.442
-1.929 0.417 -0.442
-1.928 0.417 -0.442
-1.928 0.418 -0.442
-1.927 0.418 -0.441
-1.927 0.419 -0.441
-1.926 0.419 -0.441
-1.926 0.420 -0.441
-1.925 0.420 -0.440
-1.925 0.421 -0.440
-1.924 0.421 -0.440
-1.924 0.422 -0.439
-1.923 0.422 -0.439
-1.923 0.423 -0.439
-1.922 0.423 -0.439
-1.922 0.424 -0.438
-1.921 0.424 -0.438
-1.921 0.425 -0.438
-1.920 0.425 -0.437
-1.920 0.425 -0.437
-1.919 0.425 -0.437
-1.918 0.426 -0.436
-1.918 0.426 -0.436
-1.917 0.426 -0.436
-1.916 0.427 -0.436
-1.915 0.427 -0.435
-1.915 0.427 -0.435
-1.914 0.427 -0.434
-1.913 0.428 -0.434
-1.912 0.428 -0.433
-1.911 0.428 -0.433
-1.910 0.428 -0.432
-1.910 0.429 -0.432
-1.909 0.429 -0.431
-1.908 0.430 -0.431
-1.907 0.430 -0.430
-1.906 0.430 -0.429
-1.905 0.431 -0.429
-1.904 0.431 -0.428
-1.903 0.432 -0.427
-1.902 0.432 -0.427
-1.901 0.433 -0.426
-1.900 0.433 -0.425
-1.899 0.434 -0.424
-1.898 0.434 -0.424
-1.896 0.434 -0.423
-1.895 0.435 -0.422
-1.894 0.436 -0.421
-1.893 0.436 -0.421
-1.892 0.437 -0.420
-1.891 0.437 -0.419
-1.890 0.438 -0.418
-1.889 0.438 -0.417
-1.887 0.439 -0.416
-1.886 0.440 -0.415
-1.885 0.440 -0.414
-1.884 0.441 -0.413
-1.883 0.441 -0.412
-1.881 0.442 -0.411
-1.880 0.442 -0.410
-1.879 0.443 -0.409
-1.878 0.443 -0.409
-1.877 0.444 -0.408
-1.876 0.445 -0.407
-1.875 0.445 -0.406
-1.874 0.446 -0.405
-1.873 0.447 -0.404
-1.872 0.447 -0.403
-1.870 0.448 -0.402
-1.869 0.449 -0.401
-1.868 0.449 -0.400
-1.867 0.450 -0.400
