x y z
-0.676 1.059 -0.526
-0.676 1.059 -0.525
-0.676 1.059 -0.525
-0.675 1.059 -0.525
-0.675 1.059 -0.525
-0.675 1.059 -0.524
-0.674 1.059 -0.524
-0.674 1.059 -0.524
-0.674 1.059 -0.524
-0.673 1.059 -0.524
-0.673 1.059 -0.523
-0.673 1.060 -0.523
-0.673 1.060 -0.523
-0.673 1.060 -0.523
-0.672 1.060 -0.523
-0.672 1.060 -0.522
-0.672 1.061 -0.522
-0.672 1.060 -0.522
-0.671 1.060 -0.521
-0.671 1.060 -0.521
-0.671 1.060 -0.521
-0.670 1.060 -0.520
-0.670 1.060 -0.520
-0.669 1.059 -0.519
-0.668 1.059 -0.519
-0.668 1.058 -0.518
-0.667 1.058 -0.517
-0.666 1.057 -0.517
-0.666 1.056 -0.516
-0.665 1.055 -0.515
-0.664 1.054 -0.514
-0.663 1.053 -0.514
-0.662 1.052 -0.513
-0.661 1.051 -0.512
-0.660 1.050 -0.511
-0.660 1.048 -0.510
-0.659 1.047 -0.509
-0.658 1.046 -0.508
-0.657 1.044 -0.507
-0.656 1.043 -0.505
-0.655 1.041 -0.504
-0.654 1.039 -0.503
-0.654 1.038 -0.502
-0.653 1.036 -0.501
-0.652 1.034 -0.499
-0.651 1.033 -0.498
-0.650 1.031 -0.497
-0.649 1.029 -0.495
-0.648 1.027 -0.494
-0.647 1.025 -0.493
-0.647 1.024 -0.491
-0.646 1.022 -0.490
-0.645 1.020 -0.488
-0.644 1.019 -0.487
-0.643 1.017 -0.485
-0.642 1.015 -0.484
-0.641 1.013 -0.483
-0.640 1.012 -0.481
-0.640 1.010 -0.480
-0.639 1.008 -0.478
-0.638 1.006 -0.477
-0.638 1.005 -0.476
-0.637 1.003 -0.474
-0.637 1.001 -0.473
-0.636 1.000 -0.471
-0.636 0.998 -0.470
-0.635 0.997 -0.469
-0.635 0.995 -0.468
-0.634 0.994 -0.466
-0.634 0.993 -0.465
-0.633 0.991 -0.464
-0.633 0.990 -0.463
-0.633 0.989 -0.461
-0.632 0.988 -0.460
-0.632 0.986 -0.459
-0.632 0.985 -0.458
-0.631 0.984 -0.457
-0.631 0.984 -0.456
-0.630 0.983 -0.455
-0.630 0.982 -0.454
-0.630 0.982 -0.453
-0.630 0.981 -0.452
-0.630 0.980 -0.451
-0.629 0.979 -0.450
-0.629 0.979 -0.449
-0.629 0.978 -0.448
-0.629 0.977 -0.448
-0.628 0.977 -0.447
-0.628 0.976 -0.446
-0.628 0.976 -0.445
-0.628 0.975 -0.444
-0.628 0.975 -0.443
-0.627 0.974 -0.442
-0.627 0.974 -0.441
-0.627 0.974 -0.440
-0.627 0.973 -0.439
-0.626 0.973 -0.438
-0.626 0.972 -0.437
-0.626 0.972 -0.436
-0.626 0.971 -0.435
-0.626 0.971 -0.434
-0.626 0.970 -0.433
-0.626 0.970 -0.432
-0.626 0.969 -0.431
-0.625 0.969 -0.430
-0.625 0.968 -0.429
-0.625 0.967 -0.428
-0.625 0.967 -0.426
-0.625 0.966 -0.425
-0.624 0.965 -0.424
-0.624 0.964 -0.423
-0.623 0.964 -0.421
-0.623 0.963 -0.420
-0.623 0.962 -0.419
-0.622 0.961 -0.417
-0.622 0.961 -0.416
-0.621 0.960 -0.415
-0.621 0.959 -0.413
-0.620 0.958 -0.412
-0.620 0.957 -0.410
-0.619 0.956 -0.409
-0.619 0.955 -0.407
-0.618 0.954 -0.406
-0.618 0.953 -0.404
-0.618 0.952 -0.403
-0.617 0.951 -0.401
-0.617 0.949 -0.400
-0.617 0.948 -0.398
-0.616 0.947 -0.397
-0.616 0.946 -0.395
-0.616 0.945 -0.393
-0.615 0.943 -0.392
-0.615 0.942 -0.390
-0.614 0.941 -0.388
-0.614 0.940 -0.387
-0.613 0.939 -0.385
-0.613 0.937 -0.383
-0.612 0.936 -0.382
-0.612 0.935 -0.380
-0.612 0.934 -0.378
-0.611 0.933 -0.377
-0.611 0.932 -0.375
-0.611 0.931 -0.373
-0.611 0.930 -0.372
-0.610 0.929 -0.370
-0.610 0.928 -0.369
-0.610 0.926 -0.367
-0.610 0.926 -0.365
-0.610 0.925 -0.364
-0.610 0.924 -0.362
-0.610 0.923 -0.361
-0.609 0.922 -0.359
-0.609 0.921 -0.357
-0.609 0.921 -0.356
-0.609 0.920 -0.354
-0.608 0.919 -0.353
-0.608 0.919 -0.351
-0.608 0.918 -0.350
-0.608 0.917 -0.348
-0.608 0.917 -0.347
-0.608 0.916 -0.345
-0.608 0.915 -0.344
-0.608 0.914 -0.342
-0.608 0.914 -0.341
-0.608 0.913 -0.340
-0.608 0.912 -0.338
-0.608 0.912 -0.337
-0.608 0.911 -0.335
-0.608 0.911 -0.334
-0.608 0.910 -0.332
-0.608 0.910 -0.331
-0.608 0.910 -0.329
-0.608 0.909 -0.328
-0.608 0.909 -0.326
-0.608 0.909 -0.325
-0.607 0.908 -0.323
-0.607 0.908 -0.322
-0.607 0.908 -0.320
-0.607 0.907 -0.319
-0.607 0.907 -0.317
-0.607 0.906 -0.316
-0.608 0.906 -0.314
-0.608 0.905 -0.312
-0.608 0.904 -0.311
-0.608 0.904 -0.309
-0.608 0.903 -0.308
-0.608 0.903 -0.306
-0.608 0.902 -0.305
-0.608 0.902 -0.303
-0.608 0.901 -0.301
-0.608 0.901 -0.300
-0.608 0.900 -0.298
-0.608 0.900 -0.296
-0.607 0.899 -0.294
-0.607 0.899 -0.293
-0.607 0.898 -0.291
-0.607 0.898 -0.289
-0.607 0.897 -0.287
-0.607 0.896 -0.285
-0.607 0.896 -0.284
-0.607 0.895 -0.282
-0.607 0.895 -0.280
-0.607 0.894 -0.278
-0.607 0.893 -0.276
-0.607 0.892 -0.274
-0.606 0.892 -0.272
-0.606 0.891 -0.271
-0.606 0.890 -0.269
-0.606 0.890 -0.267
-0.606 0.889 -0.265
-0.606 0.888 -0.263
-0.606 0.887 -0.261
-0.606 0.887 -0.259
-0.606 0.886 -0.257
-0.606 0.885 -0.256
-0.606 0.885 -0.254
-0.606 0.884 -0.252
-0.606 0.883 -0.250
-0.605 0.882 -0.248
-0.605 0.882 -0.246
-0.605 0.881 -0.244
-0.605 0.880 -0.242
-0.605 0.880 -0.240
-0.605 0.879 -0.238
-0.605 0.878 -0.236
-0.605 0.878 -0.234
-0.605 0.877 -0.232
-0.605 0.877 -0.230
-0.605 0.876 -0.228
-0.605 0.876 -0.227
-0.605 0.875 -0.225
-0.605 0.875 -0.223
-0.605 0.874 -0.221
-0.605 0.874 -0.219
-0.605 0.873 -0.217
-0.606 0.873 -0.215
-0.606 0.872 -0.213
-0.606 0.872 -0.212
-0.606 0.871 -0.210
-0.606 0.871 -0.208
-0.606 0.870 -0.206
-0.606 0.870 -0.204
-0.606 0.870 -0.202
-0.606 0.869 -0.200
-0.606 0.869 -0.198
-0.606 0.869 -0.197
-0.606 0.868 -0.195
-0.607 0.868 -0.193
-0.607 0.868 -0.191
-0.607 0.868 -0.189
-0.607 0.867 -0.187
-0.607 0.867 -0.185
-0.607 0.867 -0.183
-0.607 0.866 -0.181
-0.608 0.866 -0.180
-0.608 0.866 -0.178
-0.608 0.865 -0.176
