x y z
-0.521 1.148 -0.479
-0.521 1.149 -0.478
-0.521 1.149 -0.478
-0.521 1.150 -0.478
-0.521 1.150 -0.477
-0.521 1.150 -0.477
-0.521 1.150 -0.477
-0.521 1.151 -0.476
-0.522 1.151 -0.476
-0.522 1.151 -0.475
-0.522 1.151 -0.475
-0.521 1.151 -0.474
-0.521 1.151 -0.474
-0.521 1.151 -0.473
-0.520 1.151 -0.472
-0.520 1.151 -0.471
-0.519 1.151 -0.471
-0.519 1.150 -0.470
-0.518 1.150 -0.469
-0.517 1.149 -0.468
-0.516 1.148 -0.467
-0.515 1.147 -0.466
-0.515 1.147 -0.465
-0.514 1.145 -0.464
-0.513 1.144 -0.462
-0.512 1.143 -0.461
-0.511 1.142 -0.460
-0.510 1.140 -0.459
-0.509 1.139 -0.458
-0.509 1.137 -0.456
-0.508 1.136 -0.455
-0.507 1.134 -0.454
-0.506 1.133 -0.452
-0.505 1.132 -0.451
-0.504 1.131 -0.450
-0.503 1.129 -0.448
-0.502 1.127 -0.447
-0.502 1.126 -0.445
-0.501 1.124 -0.444
-0.500 1.123 -0.442
-0.499 1.121 -0.440
-0.498 1.120 -0.439
-0.497 1.118 -0.437
-0.496 1.116 -0.436
-0.495 1.115 -0.434
-0.495 1.113 -0.432
-0.494 1.112 -0.431
-0.493 1.110 -0.429
-0.493 1.108 -0.428
-0.492 1.107 -0.426
-0.492 1.105 -0.425
-0.491 1.104 -0.423
-0.491 1.102 -0.422
-0.490 1.101 -0.420
-0.490 1.100 -0.419
-0.490 1.098 -0.417
-0.489 1.097 -0.416
-0.489 1.096 -0.415
-0.489 1.095 -0.413
-0.488 1.094 -0.412
-0.488 1.093 -0.411
-0.488 1.092 -0.409
-0.487 1.092 -0.408
-0.487 1.091 -0.407
-0.487 1.090 -0.406
-0.487 1.089 -0.404
-0.487 1.088 -0.403
-0.486 1.088 -0.402
-0.486 1.087 -0.401
-0.486 1.087 -0.400
-0.486 1.086 -0.399
-0.486 1.086 -0.398
-0.486 1.085 -0.397
-0.486 1.084 -0.396
-0.486 1.084 -0.395
-0.485 1.084 -0.394
-0.485 1.084 -0.393
-0.485 1.083 -0.392
-0.485 1.083 -0.391
-0.484 1.083 -0.390
-0.484 1.083 -0.389
-0.484 1.083 -0.388
-0.483 1.083 -0.387
-0.483 1.083 -0.386
-0.482 1.083 -0.385
-0.482 1.083 -0.384
-0.481 1.084 -0.383
-0.481 1.084 -0.382
-0.481 1.084 -0.381
-0.480 1.084 -0.380
-0.480 1.084 -0.379
-0.480 1.084 -0.377
-0.479 1.084 -0.376
-0.479 1.084 -0.375
-0.479 1.084 -0.374
-0.479 1.083 -0.373
-0.479 1.083 -0.372
-0.478 1.083 -0.370
-0.478 1.082 -0.369
-0.478 1.082 -0.368
-0.478 1.082 -0.366
-0.477 1.081 -0.365
-0.477 1.080 -0.364
-0.477 1.080 -0.362
-0.476 1.080 -0.361
-0.476 1.079 -0.359
-0.475 1.079 -0.358
-0.474 1.078 -0.356
-0.474 1.078 -0.355
-0.474 1.077 -0.353
-0.473 1.076 -0.352
-0.472 1.076 -0.350
-0.472 1.075 -0.349
-0.472 1.074 -0.347
-0.471 1.074 -0.346
-0.471 1.073 -0.344
-0.470 1.072 -0.342
-0.470 1.071 -0.341
-0.469 1.070 -0.339
-0.469 1.069 -0.337
-0.468 1.069 -0.336
-0.468 1.068 -0.334
-0.467 1.067 -0.332
-0.467 1.066 -0.330
-0.466 1.065 -0.329
-0.466 1.064 -0.327
-0.466 1.063 -0.325
-0.465 1.062 -0.323
-0.465 1.062 -0.322
-0.465 1.061 -0.320
-0.464 1.059 -0.318
-0.464 1.058 -0.317
-0.464 1.057 -0.315
-0.464 1.057 -0.314
-0.464 1.056 -0.312
-0.464 1.055 -0.311
-0.464 1.054 -0.309
-0.463 1.053 -0.307
-0.463 1.053 -0.306
-0.463 1.052 -0.304
-0.463 1.051 -0.302
-0.462 1.051 -0.301
-0.462 1.051 -0.299
-0.461 1.050 -0.298
-0.461 1.050 -0.296
-0.461 1.050 -0.295
-0.461 1.049 -0.293
-0.460 1.049 -0.292
-0.460 1.048 -0.290
-0.460 1.048 -0.289
-0.460 1.048 -0.287
-0.461 1.047 -0.286
-0.461 1.047 -0.285
-0.461 1.046 -0.283
-0.461 1.046 -0.282
-0.461 1.045 -0.280
-0.461 1.045 -0.279
-0.461 1.045 -0.277
-0.461 1.044 -0.276
-0.461 1.044 -0.275
-0.461 1.044 -0.273
-0.461 1.044 -0.272
-0.461 1.044 -0.270
-0.461 1.044 -0.269
-0.460 1.044 -0.267
-0.461 1.044 -0.266
-0.460 1.044 -0.264
-0.460 1.044 -0.263
-0.460 1.044 -0.261
-0.461 1.044 -0.260
-0.461 1.043 -0.258
-0.461 1.043 -0.257
-0.461 1.043 -0.255
-0.461 1.042 -0.254
-0.462 1.042 -0.252
-0.461 1.042 -0.251
-0.462 1.041 -0.249
-0.462 1.041 -0.247
-0.462 1.041 -0.246
-0.462 1.040 -0.244
-0.462 1.040 -0.242
-0.461 1.040 -0.241
-0.461 1.039 -0.239
-0.461 1.039 -0.237
-0.460 1.039 -0.236
-0.460 1.038 -0.234
-0.460 1.038 -0.232
-0.460 1.037 -0.230
-0.460 1.037 -0.229
-0.459 1.037 -0.227
-0.459 1.036 -0.225
-0.459 1.036 -0.223
-0.459 1.035 -0.221
-0.459 1.035 -0.220
-0.459 1.034 -0.218
-0.459 1.034 -0.216
-0.459 1.033 -0.214
-0.459 1.033 -0.212
-0.459 1.032 -0.210
-0.458 1.031 -0.208
-0.459 1.031 -0.207
-0.458 1.031 -0.205
-0.458 1.030 -0.203
-0.458 1.029 -0.201
-0.458 1.029 -0.199
-0.458 1.028 -0.197
-0.458 1.028 -0.195
-0.457 1.027 -0.193
-0.457 1.027 -0.191
-0.457 1.026 -0.190
-0.457 1.025 -0.188
-0.457 1.025 -0.186
-0.457 1.024 -0.184
-0.458 1.023 -0.182
-0.458 1.023 -0.180
-0.458 1.022 -0.178
-0.457 1.022 -0.176
-0.457 1.021 -0.174
-0.458 1.020 -0.172
-0.457 1.020 -0.171
-0.458 1.020 -0.169
-0.457 1.019 -0.167
-0.457 1.019 -0.165
-0.457 1.018 -0.163
-0.458 1.018 -0.161
-0.458 1.018 -0.160
-0.458 1.018 -0.158
-0.458 1.018 -0.156
-0.458 1.017 -0.154
-0.457 1.017 -0.152
-0.457 1.017 -0.151
-0.457 1.016 -0.149
-0.457 1.016 -0.147
-0.457 1.016 -0.145
-0.457 1.015 -0.143
-0.457 1.015 -0.142
-0.457 1.015 -0.140
-0.458 1.014 -0.138
-0.458 1.014 -0.136
-0.458 1.013 -0.134
