x y z
-1.206 2.475 -0.238
-1.205 2.474 -0.238
-1.203 2.473 -0.238
-1.202 2.472 -0.237
-1.200 2.470 -0.238
-1.198 2.470 -0.237
-1.196 2.469 -0.237
-1.195 2.468 -0.236
-1.192 2.467 -0.237
-1.191 2.466 -0.236
-1.189 2.466 -0.236
-1.187 2.465 -0.236
-1.185 2.465 -0.235
-1.184 2.464 -0.235
-1.182 2.464 -0.235
-1.180 2.463 -0.235
-1.178 2.463 -0.234
-1.177 2.462 -0.234
-1.175 2.462 -0.234
-1.173 2.461 -0.234
-1.171 2.460 -0.234
-1.170 2.460 -0.233
-1.169 2.459 -0.233
-1.168 2.459 -0.233
-1.166 2.458 -0.232
-1.165 2.458 -0.232
-1.164 2.457 -0.232
-1.162 2.457 -0.231
-1.161 2.457 -0.231
-1.160 2.456 -0.231
-1.158 2.456 -0.230
-1.157 2.455 -0.230
-1.156 2.455 -0.230
-1.155 2.454 -0.230
-1.154 2.454 -0.229
-1.153 2.453 -0.229
-1.153 2.452 -0.229
-1.152 2.452 -0.228
-1.151 2.451 -0.228
-1.151 2.451 -0.228
-1.150 2.450 -0.228
-1.149 2.449 -0.228
-1.149 2.449 -0.227
-1.148 2.448 -0.226
-1.147 2.447 -0.227
-1.146 2.446 -0.226
-1.146 2.446 -0.225
-1.146 2.445 -0.225
-1.145 2.445 -0.224
-1.145 2.444 -0.224
-1.143 2.443 -0.224
-1.143 2.442 -0.223
-1.142 2.441 -0.223
-1.142 2.440 -0.222
-1.141 2.440 -0.222
-1.140 2.438 -0.221
-1.140 2.438 -0.220
-1.139 2.436 -0.220
-1.139 2.435 -0.220
-1.138 2.434 -0.219
-1.137 2.433 -0.218
-1.137 2.433 -0.218
-1.136 2.432 -0.217
-1.135 2.431 -0.217
-1.134 2.429 -0.217
-1.134 2.428 -0.216
-1.133 2.427 -0.215
-1.133 2.426 -0.214
-1.132 2.425 -0.214
-1.131 2.424 -0.213
-1.131 2.423 -0.212
-1.130 2.422 -0.212
-1.129 2.421 -0.211
-1.129 2.420 -0.210
-1.128 2.419 -0.209
-1.127 2.418 -0.209
-1.126 2.417 -0.208
-1.125 2.416 -0.207
-1.124 2.415 -0.206
-1.123 2.414 -0.206
-1.122 2.413 -0.205
-1.121 2.412 -0.204
-1.120 2.411 -0.203
-1.119 2.411 -0.202
-1.118 2.410 -0.202
-1.117 2.409 -0.201
-1.116 2.408 -0.200
-1.114 2.407 -0.199
-1.114 2.406 -0.198
-1.112 2.405 -0.197
-1.112 2.405 -0.196
-1.111 2.404 -0.195
-1.110 2.403 -0.194
-1.109 2.402 -0.194
-1.108 2.401 -0.193
-1.107 2.400 -0.192
-1.106 2.399 -0.191
-1.105 2.399 -0.190
-1.104 2.398 -0.189
-1.103 2.397 -0.188
-1.102 2.397 -0.187
-1.100 2.396 -0.187
-1.099 2.395 -0.185
-1.098 2.395 -0.184
-1.097 2.394 -0.183
-1.096 2.393 -0.182
-1.095 2.393 -0.181
-1.093 2.392 -0.181
-1.092 2.391 -0.180
-1.092 2.391 -0.178
-1.091 2.390 -0.177
-1.090 2.389 -0.176
-1.089 2.388 -0.175
-1.088 2.388 -0.174
-1.087 2.386 -0.173
-1.086 2.386 -0.172
-1.085 2.385 -0.171
-1.085 2.384 -0.170
-1.084 2.383 -0.169
-1.083 2.382 -0.168
-1.083 2.382 -0.167
-1.082 2.381 -0.166
-1.081 2.380 -0.165
-1.081 2.379 -0.164
-1.080 2.379 -0.163
-1.079 2.377 -0.162
-1.079 2.377 -0.161
-1.078 2.376 -0.160
-1.078 2.376 -0.159
-1.077 2.375 -0.158
-1.076 2.374 -0.157
-1.075 2.373 -0.156
-1.075 2.372 -0.155
-1.074 2.372 -0.154
-1.074 2.371 -0.153
-1.073 2.370 -0.152
